timestamp_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,TCP_x_m,TCP_y_m,TCP_z_m,TCP_rx_rad,TCP_ry_rad,TCP_rz_rad
0.000472,0.000000,0.005000,-0.006250,0.000000,-0.000375,0.000625,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.004590,0.000000,0.005000,-0.006250,0.000000,-0.000375,0.000625,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.008600,0.000000,0.005000,-0.006250,0.000000,-0.000375,0.000625,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.012594,0.000000,0.005000,-0.006250,0.000000,-0.000375,0.000625,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.016588,0.000000,0.005000,-0.006250,0.000000,-0.000375,0.000625,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.020588,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.024589,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.028588,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.032587,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.036560,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.040545,0.000000,0.005000,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689999,0.097996,-3.141587,0.000005,0.000002
0.044577,0.000005,0.004992,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689993,0.097988,-3.141580,0.000010,0.000007
0.048596,0.000005,0.004992,-0.006250,0.000000,-0.000375,-0.000375,0.385999,-0.689993,0.097988,-3.141580,0.000010,0.000007
0.052571,0.000004,0.004993,-0.006250,0.000000,-0.000375,-0.000375,0.386004,-0.689983,0.097978,-3.141581,0.000009,0.000014
0.056542,0.000008,0.004987,-0.006250,0.000000,-0.000375,-0.000375,0.386006,-0.689969,0.097958,-3.141577,0.000013,0.000014
0.060537,-0.009989,0.004981,-0.006251,0.000000,-0.000375,0.000625,0.386023,-0.689919,0.097912,-3.141573,0.000017,0.000032
0.064544,-0.009986,0.004976,-0.006251,0.000000,-0.000375,0.000625,0.386034,-0.689883,0.097881,-3.141569,0.000020,0.000032
0.068544,-0.009990,0.004983,-0.006251,0.000000,-0.000375,0.000625,0.386050,-0.689842,0.097856,-3.141574,0.000016,0.000041
0.072546,-0.009986,0.004975,-0.006251,0.000000,-0.000375,0.000625,0.386065,-0.689789,0.097821,-3.141568,0.000020,0.000046
0.076544,-0.009984,0.004972,-0.006251,0.000000,-0.000375,0.000625,0.386084,-0.689730,0.097791,-3.141566,0.000023,0.000053
0.080544,-0.009983,0.004971,-0.006251,0.000000,-0.000375,0.000625,0.386109,-0.689663,0.097757,-3.141566,0.000023,0.000060
0.084547,-0.009984,0.004972,-0.006251,0.000000,-0.000375,0.000625,0.386128,-0.689593,0.097722,-3.141566,0.000022,0.000049
0.088544,-0.009987,0.004978,-0.006251,0.000000,-0.000375,0.000625,0.386154,-0.689515,0.097689,-3.141571,0.000019,0.000052
0.092544,-0.009978,0.004962,-0.006251,0.000000,-0.000375,0.000625,0.386181,-0.689428,0.097647,-3.141559,0.000029,0.000063
0.096544,-0.039975,-0.005044,-0.026251,0.000001,-0.000375,0.000625,0.386206,-0.689343,0.097611,-3.141555,0.000032,0.000064
0.100548,-0.039964,-0.005063,-0.026252,0.000001,-0.000375,0.000625,0.386233,-0.689251,0.097573,-3.141541,0.000044,0.000067
0.104544,-0.039964,-0.005063,-0.026252,0.000001,-0.000375,0.000625,0.386233,-0.689251,0.097573,-3.141541,0.000044,0.000067
0.108545,-0.039956,-0.005077,-0.026252,0.000001,-0.000375,0.000625,0.386261,-0.689159,0.097538,-3.141530,0.000053,0.000069
0.112550,-0.039943,-0.005099,-0.026252,0.000001,-0.000374,0.000625,0.386288,-0.689066,0.097505,-3.141514,0.000067,0.000038
0.116568,-0.039929,-0.005123,-0.026253,0.000002,-0.000374,0.000625,0.386315,-0.688974,0.097472,-3.141496,0.000081,0.000075
0.120569,-0.039898,-0.005177,-0.026254,0.000002,-0.000374,0.000625,0.386359,-0.688782,0.097389,-3.141456,0.000115,0.000055
0.124567,-0.039898,-0.005177,-0.026254,0.000002,-0.000374,0.000625,0.386359,-0.688782,0.097389,-3.141456,0.000115,0.000055
0.128573,-0.039918,-0.005143,-0.026253,0.000002,-0.000374,0.000625,0.386435,-0.688595,0.097363,-3.141481,0.000094,0.000076
0.132584,-0.039918,-0.005143,-0.026253,0.000002,-0.000374,0.000625,0.386435,-0.688595,0.097363,-3.141481,0.000094,0.000076
0.136567,-0.039918,-0.005143,-0.026253,0.000002,-0.000374,0.000625,0.386463,-0.688499,0.097338,-3.141482,0.000094,0.000077
0.140551,-0.039923,-0.005134,-0.026253,0.000002,-0.000374,0.000625,0.386495,-0.688396,0.097313,-3.141488,0.000088,0.000073
0.144544,-0.059936,-0.025111,-0.006253,0.000001,-0.001374,-0.000375,0.386532,-0.688288,0.097289,-3.141505,0.000074,0.000071
0.148589,-0.059952,-0.025083,-0.006252,0.000001,-0.001374,-0.000375,0.386565,-0.688181,0.097268,-3.141526,0.000057,0.000065
0.152596,-0.059965,-0.025061,-0.006252,0.000001,-0.001375,-0.000375,0.386600,-0.688071,0.097244,-3.141542,0.000043,0.000063
0.156585,-0.059983,-0.025030,-0.006251,0.000000,-0.001375,-0.000375,0.386636,-0.687962,0.097220,-3.141565,0.000024,0.000061
0.160563,-0.059989,-0.025019,-0.006251,0.000000,-0.001375,-0.000375,0.386667,-0.687853,0.097193,-3.141573,0.000017,0.000055
0.164590,-0.059990,-0.025017,-0.006251,0.000000,-0.001375,-0.000375,0.386702,-0.687742,0.097166,-3.141574,0.000015,0.000053
0.168594,-0.059990,-0.025017,-0.006251,0.000000,-0.001375,-0.000375,0.386702,-0.687742,0.097166,-3.141574,0.000015,0.000053
0.172590,-0.059978,-0.025039,-0.006251,0.000000,-0.001375,-0.000375,0.386767,-0.687521,0.097109,-3.141558,0.000029,0.000052
0.176589,-0.059972,-0.025048,-0.006251,0.000001,-0.001375,-0.000375,0.386800,-0.687410,0.097078,-3.141551,0.000035,0.000057
0.180553,-0.059970,-0.025052,-0.006251,0.000001,-0.001375,-0.000375,0.386835,-0.687300,0.097050,-3.141549,0.000037,0.000055
0.184562,0.000038,0.004934,0.033748,0.000001,-0.000375,-0.000375,0.386865,-0.687190,0.097016,-3.141538,0.000046,0.000049
0.188553,0.000034,0.004940,0.033748,0.000001,-0.000375,-0.000375,0.386901,-0.687080,0.096985,-3.141543,0.000042,0.000047
0.192556,0.000025,0.004956,0.033749,0.000001,-0.000375,-0.000375,0.386934,-0.686974,0.096960,-3.141554,0.000032,0.000041
0.196554,0.000015,0.004974,0.033749,0.000000,-0.000375,-0.000375,0.386971,-0.686866,0.096933,-3.141568,0.000021,0.000046
0.200554,-0.000001,0.005002,0.033750,-0.000000,-0.000375,-0.000375,0.387005,-0.686761,0.096903,-3.141588,0.000004,0.000040
0.204555,-0.000012,0.005021,0.033750,-0.000000,-0.000375,-0.000375,0.387038,-0.686654,0.096874,3.141583,-0.000008,0.000041
0.208553,-0.000021,0.005036,0.033751,-0.000000,-0.000375,-0.000375,0.387074,-0.686545,0.096841,3.141572,-0.000018,0.000039
0.212553,-0.000026,0.005044,0.033751,-0.000001,-0.000375,-0.000375,0.387106,-0.686438,0.096808,3.141566,-0.000023,0.000039
0.216559,-0.000026,0.005045,0.033751,-0.000001,-0.000375,-0.000375,0.387138,-0.686330,0.096774,3.141565,-0.000023,0.000033
0.220548,-0.000027,0.005047,0.033751,-0.000001,-0.000375,-0.000375,0.387170,-0.686223,0.096738,3.141564,-0.000025,0.000027
0.224553,-0.020056,-0.024903,-0.006248,-0.000001,-0.000376,-0.001375,0.387207,-0.686120,0.096709,3.141527,-0.000055,-0.000006
0.228553,-0.020013,-0.024977,-0.006250,-0.000000,-0.000375,-0.001375,0.387222,-0.685993,0.096657,3.141582,-0.000009,-0.000013
0.232554,-0.020013,-0.024977,-0.006250,-0.000000,-0.000375,-0.001375,0.387222,-0.685993,0.096657,3.141582,-0.000009,-0.000013
0.236565,-0.020006,-0.024990,-0.006250,-0.000000,-0.000375,-0.001375,0.387301,-0.685779,0.096579,3.141591,-0.000001,0.000015
0.240566,-0.020002,-0.024996,-0.006250,-0.000000,-0.000375,-0.001375,0.387328,-0.685687,0.096544,-3.141590,0.000002,0.000018
0.244566,-0.020007,-0.024987,-0.006250,-0.000000,-0.000375,-0.001375,0.387352,-0.685602,0.096509,3.141589,-0.000003,0.000025
0.248568,-0.020013,-0.024977,-0.006250,-0.000000,-0.000375,-0.001375,0.387381,-0.685517,0.096472,3.141582,-0.000009,0.000030
0.252570,-0.020019,-0.024967,-0.006249,-0.000000,-0.000375,-0.001375,0.387406,-0.685434,0.096435,3.141574,-0.000016,0.000030
0.256564,-0.020027,-0.024953,-0.006249,-0.000001,-0.000375,-0.001375,0.387432,-0.685351,0.096393,3.141564,-0.000025,0.000031
0.260605,-0.020027,-0.024953,-0.006249,-0.000001,-0.000375,-0.001375,0.387432,-0.685351,0.096393,3.141564,-0.000025,0.000031
0.264563,-0.020027,-0.024953,-0.006249,-0.000001,-0.000375,-0.001375,0.387432,-0.685351,0.096393,3.141564,-0.000025,0.000031
0.268557,0.009976,0.015042,-0.016249,-0.000001,0.000625,-0.001375,0.387507,-0.685095,0.096262,3.141568,-0.000021,0.000030
0.272562,0.009986,0.015025,-0.016249,-0.000000,0.000625,-0.001375,0.387529,-0.685009,0.096213,3.141580,-0.000010,0.000030
0.276565,0.009996,0.015007,-0.016250,-0.000000,0.000625,-0.001375,0.387554,-0.684920,0.096165,-3.141592,0.000001,0.000035
0.280555,0.009996,0.015007,-0.016250,-0.000000,0.000625,-0.001375,0.387554,-0.684920,0.096165,-3.141592,0.000001,0.000035
0.284544,0.010003,0.014994,-0.016250,0.000000,0.000625,-0.001375,0.387577,-0.684834,0.096119,-3.141582,0.000009,0.000029
0.288539,0.009997,0.015004,-0.016250,-0.000000,0.000625,-0.001375,0.387632,-0.684663,0.096039,-3.141590,0.000002,0.000032
0.292536,0.010005,0.014992,-0.016250,0.000000,0.000625,-0.001375,0.387658,-0.684575,0.095994,-3.141581,0.000010,0.000030
0.296560,0.010002,0.014997,-0.016250,0.000000,0.000625,-0.001375,0.387686,-0.684489,0.095954,-3.141584,0.000007,0.000021
0.300562,0.010006,-0.005011,-0.026250,0.000000,0.000625,-0.002375,0.387715,-0.684400,0.095912,-3.141579,0.000012,0.000024
0.304561,0.010014,-0.005025,-0.026251,0.000000,0.000625,-0.002375,0.387736,-0.684313,0.095867,-3.141569,0.000020,0.000011
0.308533,0.010018,-0.005031,-0.026251,0.000000,0.000625,-0.002375,0.387765,-0.684222,0.095824,-3.141564,0.000024,0.000007
0.312533,0.010011,-0.005019,-0.026251,0.000000,0.000625,-0.002375,0.387792,-0.684137,0.095785,-3.141573,0.000017,0.000012
0.316562,0.010010,-0.005017,-0.026251,0.000000,0.000625,-0.002375,0.387819,-0.684051,0.095748,-3.141574,0.000016,0.000010
0.320535,0.010000,-0.005001,-0.026250,0.000000,0.000625,-0.002375,0.387847,-0.683965,0.095713,-3.141586,0.000005,0.000008
0.324533,0.009993,-0.004988,-0.026250,-0.000000,0.000625,-0.002375,0.387876,-0.683881,0.095683,3.141590,-0.000003,0.000013
0.328532,0.009993,-0.004988,-0.026250,-0.000000,0.000625,-0.002375,0.387876,-0.683881,0.095683,3.141590,-0.000003,0.000013
0.332534,0.009986,-0.004975,-0.026250,-0.000000,0.000625,-0.002375,0.387934,-0.683692,0.095600,3.141580,-0.000011,0.000007
0.336560,-0.020020,-0.014965,0.013751,-0.000000,-0.000375,-0.002375,0.387961,-0.683610,0.095564,3.141573,-0.000017,0.000008
0.340560,-0.020029,-0.014949,0.013751,-0.000001,-0.000375,-0.002375,0.387985,-0.683532,0.095529,3.141561,-0.000027,0.000010
0.344560,-0.020035,-0.014939,0.013751,-0.000001,-0.000375,-0.002375,0.388008,-0.683458,0.095492,3.141554,-0.000033,0.000008
0.348538,-0.020037,-0.014936,0.013751,-0.000001,-0.000375,-0.002375,0.388031,-0.683382,0.095454,3.141551,-0.000035,0.000013
0.352566,-0.020039,-0.014932,0.013751,-0.000001,-0.000375,-0.002375,0.388054,-0.683307,0.095416,3.141549,-0.000037,0.000011
0.356565,-0.020039,-0.014932,0.013751,-0.000001,-0.000375,-0.002375,0.388054,-0.683307,0.095416,3.141549,-0.000037,0.000011
0.360530,-0.020039,-0.014932,0.013751,-0.000001,-0.000375,-0.002375,0.388054,-0.683307,0.095416,3.141549,-0.000037,0.000011
0.364531,-0.020040,-0.014930,0.013751,-0.000001,-0.000375,-0.002375,0.388122,-0.683083,0.095302,3.141547,-0.000039,0.000026
0.368528,-0.020035,-0.014938,0.013751,-0.000001,-0.000375,-0.002375,0.388144,-0.683007,0.095260,3.141553,-0.000034,0.000024
0.372553,-0.020024,-0.014957,0.013751,-0.000001,-0.000375,-0.002375,0.388164,-0.682928,0.095214,3.141567,-0.000022,0.000029
0.376623,-0.020024,-0.014959,0.013751,-0.000001,-0.000375,-0.002375,0.388186,-0.682852,0.095172,3.141568,-0.000021,0.000034
0.380629,-0.000016,-0.004973,0.003751,-0.000000,-0.000375,-0.002375,0.388207,-0.682775,0.095128,3.141579,-0.000012,0.000038
0.384623,-0.000011,-0.004981,0.003751,-0.000000,-0.000375,-0.002375,0.388229,-0.682699,0.095086,3.141585,-0.000007,0.000037
0.388548,-0.000006,-0.004989,0.003750,-0.000000,-0.000375,-0.002375,0.388251,-0.682623,0.095044,3.141591,-0.000002,0.000035
0.392616,-0.000005,-0.004991,0.003750,-0.000000,-0.000375,-0.002375,0.388276,-0.682546,0.095003,3.141592,-0.000001,0.000037
0.396586,-0.000006,-0.004990,0.003750,-0.000000,-0.000375,-0.002375,0.388298,-0.682470,0.094958,3.141591,-0.000001,0.000035
0.400591,-0.000007,-0.004989,0.003750,-0.000000,-0.000375,-0.002375,0.388321,-0.682395,0.094914,3.141590,-0.000002,0.000034
0.404601,-0.000014,-0.004975,0.003751,-0.000000,-0.000375,-0.002375,0.388348,-0.682320,0.094873,3.141580,-0.000011,0.000036
0.408569,-0.000030,-0.004947,0.003751,-0.000001,-0.000375,-0.002375,0.388371,-0.682245,0.094833,3.141560,-0.000028,0.000034
0.412569,-0.000037,-0.004936,0.003752,-0.000001,-0.000375,-0.002375,0.388398,-0.682170,0.094794,3.141552,-0.000035,0.000030
0.416560,-0.000033,-0.004941,0.003751,-0.000001,-0.000375,-0.002375,0.388425,-0.682074,0.094741,3.141556,-0.000032,0.000024
0.420588,-0.010066,-0.014884,-0.046247,-0.000001,-0.001376,-0.002375,0.388448,-0.682020,0.094720,3.141514,-0.000067,-0.000003
0.424591,-0.010039,-0.014931,-0.046248,-0.000001,-0.001375,-0.002375,0.388474,-0.681922,0.094670,3.141548,-0.000038,0.000011
0.428550,-0.010049,-0.014914,-0.046248,-0.000001,-0.001376,-0.002375,0.388500,-0.681846,0.094643,3.141536,-0.000049,0.000014
0.432600,-0.010057,-0.014900,-0.046248,-0.000001,-0.001376,-0.002375,0.388525,-0.681768,0.094610,3.141525,-0.000058,0.000010
0.436553,-0.010055,-0.014904,-0.046248,-0.000001,-0.001376,-0.002375,0.388550,-0.681686,0.094573,3.141528,-0.000055,0.000010
0.440553,-0.010066,-0.014883,-0.046247,-0.000001,-0.001376,-0.002375,0.388578,-0.681606,0.094542,3.141514,-0.000068,0.000004
0.444555,-0.010078,-0.014863,-0.046247,-0.000002,-0.001376,-0.002375,0.388607,-0.681523,0.094511,3.141499,-0.000081,-0.000005
0.448598,-0.010083,-0.014854,-0.046247,-0.000002,-0.001376,-0.002375,0.388635,-0.681439,0.094476,3.141492,-0.000086,-0.000007
0.452597,-0.010090,-0.014841,-0.046246,-0.000002,-0.001376,-0.002375,0.388664,-0.681355,0.094446,3.141483,-0.000094,-0.000009
0.456543,-0.010090,-0.014841,-0.046246,-0.000002,-0.001376,-0.002375,0.388664,-0.681355,0.094446,3.141483,-0.000094,-0.000009
0.460552,-0.010090,-0.014841,-0.046246,-0.000002,-0.001376,-0.002375,0.388664,-0.681355,0.094446,3.141483,-0.000094,-0.000009
0.464551,-0.010107,-0.014811,-0.046246,-0.000002,-0.001376,-0.002375,0.388719,-0.681190,0.094387,3.141461,-0.000113,-0.000017
0.468553,-0.010107,-0.014811,-0.046246,-0.000002,-0.001376,-0.002375,0.388719,-0.681190,0.094387,3.141461,-0.000113,-0.000017
0.472553,-0.010107,-0.014811,-0.046246,-0.000002,-0.001376,-0.002375,0.388719,-0.681190,0.094387,3.141461,-0.000113,-0.000017
0.476554,-0.560125,-0.224778,-3.356245,-0.004003,-0.058376,0.005625,0.388749,-0.681107,0.094360,3.141437,-0.000134,-0.000019
0.480554,-0.560186,-0.224670,-3.356242,-0.004004,-0.058377,0.005625,0.388867,-0.680777,0.094242,3.141359,-0.000201,0.000001
0.484557,-0.560188,-0.224667,-3.356242,-0.004004,-0.058377,0.005625,0.388896,-0.680693,0.094205,3.141356,-0.000203,0.000006
0.488553,-0.560188,-0.224667,-3.356242,-0.004004,-0.058377,0.005625,0.388921,-0.680611,0.094171,3.141356,-0.000204,0.000013
0.492553,-0.560182,-0.224678,-3.356242,-0.004004,-0.058377,0.005625,0.388949,-0.680526,0.094133,3.141364,-0.000197,0.000025
0.496554,-0.560182,-0.224678,-3.356242,-0.004004,-0.058377,0.005625,0.388949,-0.680526,0.094133,3.141364,-0.000197,0.000025
0.500553,-1.610173,-0.364694,-10.326243,-0.024004,-0.169377,0.021625,0.389001,-0.680358,0.094058,3.141376,-0.000187,0.000037
0.504594,-1.610172,-0.364694,-10.326243,-0.024004,-0.169377,0.021625,0.389025,-0.680275,0.094016,3.141376,-0.000186,0.000050
0.508590,-1.610189,-0.364683,-10.326243,-0.024004,-0.169377,0.021625,0.389054,-0.680192,0.093984,3.141361,-0.000190,0.000055
0.512600,-1.610188,-0.364683,-10.326243,-0.024004,-0.169377,0.021625,0.389082,-0.680107,0.093942,3.141362,-0.000190,0.000067
0.516568,-1.610188,-0.364683,-10.326243,-0.024004,-0.169377,0.021625,0.389082,-0.680107,0.093942,3.141362,-0.000190,0.000067
0.520591,-1.610198,-0.364666,-10.326242,-0.024004,-0.169377,0.021625,0.389108,-0.680026,0.093906,3.141349,-0.000201,0.000067
0.524601,-1.610210,-0.364644,-10.326242,-0.024005,-0.169377,0.021625,0.389168,-0.679841,0.093823,3.141334,-0.000214,0.000068
0.528599,-1.610210,-0.364644,-10.326242,-0.024005,-0.169377,0.021625,0.389198,-0.679759,0.093792,3.141313,-0.000232,0.000073
0.532593,-1.610226,-0.364616,-10.326241,-0.024005,-0.169377,0.021625,0.389198,-0.679759,0.093792,3.141313,-0.000232,0.000073
0.536566,-1.610234,-0.364601,-10.326241,-0.024005,-0.169378,0.021625,0.389225,-0.679674,0.093758,3.141302,-0.000242,0.000078
0.540552,-1.610234,-0.364601,-10.326241,-0.024005,-0.169378,0.021625,0.389225,-0.679674,0.093758,3.141302,-0.000242,0.000078
0.544576,-2.610238,-0.824595,-18.116240,-0.034005,-0.288378,0.039625,0.389305,-0.679406,0.093643,3.141298,-0.000246,0.000075
0.548576,-2.610225,-0.824616,-18.116241,-0.034005,-0.288377,0.039625,0.389327,-0.679315,0.093600,3.141313,-0.000232,0.000073
0.552597,-2.610225,-0.824616,-18.116241,-0.034005,-0.288377,0.039625,0.389327,-0.679315,0.093600,3.141313,-0.000232,0.000073
0.556588,-2.610222,-0.824623,-18.116241,-0.034005,-0.288377,0.039625,0.389383,-0.679136,0.093534,3.141330,-0.000218,0.000058
0.560589,-2.610212,-0.824639,-18.116241,-0.034005,-0.288377,0.039625,0.389383,-0.679136,0.093534,3.141330,-0.000218,0.000058
0.564598,-2.610203,-0.824656,-18.116242,-0.034004,-0.288377,0.039625,0.389408,-0.679047,0.093502,3.141342,-0.000208,0.000050
0.568549,-2.610201,-0.824659,-18.116242,-0.034004,-0.288377,0.039625,0.389435,-0.678957,0.093473,3.141344,-0.000206,0.000046
0.572570,-2.610200,-0.824662,-18.116242,-0.034004,-0.288377,0.039625,0.389462,-0.678867,0.093444,3.141347,-0.000204,0.000035
0.576590,-2.610202,-0.824658,-18.116242,-0.034004,-0.288377,0.039625,0.389487,-0.678779,0.093415,3.141344,-0.000206,0.000026
0.580572,-3.910202,-1.024657,-26.746242,-0.063004,-0.419377,0.059625,0.389514,-0.678688,0.093382,3.141343,-0.000207,0.000015
0.584590,-3.910206,-1.024650,-26.746242,-0.063004,-0.419377,0.059625,0.389541,-0.678598,0.093349,3.141338,-0.000211,0.000018
0.588590,-3.910216,-1.024632,-26.746241,-0.063005,-0.419377,0.059625,0.389567,-0.678511,0.093322,3.141325,-0.000223,0.000016
0.592588,-3.910216,-1.024633,-26.746241,-0.063005,-0.419377,0.059625,0.389594,-0.678421,0.093290,3.141326,-0.000222,0.000012
0.596554,-3.910221,-1.024623,-26.746241,-0.063005,-0.419377,0.059625,0.389620,-0.678334,0.093263,3.141319,-0.000228,0.000017
0.600596,-3.910229,-1.024609,-26.746241,-0.063005,-0.419377,0.059625,0.389649,-0.678246,0.093240,3.141308,-0.000237,0.000020
0.604602,-3.910235,-1.024598,-26.746241,-0.063005,-0.419378,0.059625,0.389676,-0.678157,0.093222,3.141300,-0.000244,0.000022
0.608589,-3.910234,-1.024600,-26.746241,-0.063005,-0.419378,0.059625,0.389701,-0.678069,0.093200,3.141302,-0.000243,0.000027
0.612589,-3.910231,-1.024604,-26.746241,-0.063005,-0.419377,0.059625,0.389724,-0.677979,0.093182,3.141305,-0.000240,0.000032
0.616595,-3.910224,-1.024616,-26.746241,-0.063005,-0.419377,0.059625,0.389750,-0.677888,0.093164,3.141314,-0.000232,0.000042
0.620581,-5.190212,-0.984638,-34.606242,-0.093005,-0.535377,0.075625,0.389773,-0.677797,0.093148,3.141330,-0.000219,0.000046
0.624564,-5.190194,-0.984671,-34.606243,-0.093004,-0.535377,0.075625,0.389798,-0.677705,0.093136,3.141353,-0.000198,0.000056
0.628557,-5.190181,-0.984694,-34.606243,-0.093004,-0.535377,0.075625,0.389821,-0.677616,0.093131,3.141370,-0.000184,0.000068
0.632564,-5.190168,-0.984716,-34.606244,-0.093004,-0.535377,0.075625,0.389853,-0.677504,0.093126,3.141387,-0.000170,0.000079
0.636532,-5.190163,-0.984726,-34.606244,-0.093003,-0.535377,0.075625,0.389878,-0.677417,0.093123,3.141394,-0.000164,0.000084
0.640566,-5.190155,-0.984740,-34.606245,-0.093003,-0.535377,0.075625,0.389900,-0.677331,0.093116,3.141404,-0.000155,0.000085
0.644556,-5.190150,-0.984749,-34.606245,-0.093003,-0.535377,0.075625,0.389923,-0.677247,0.093112,3.141410,-0.000149,0.000092
0.648556,-5.190140,-0.984766,-34.606245,-0.093003,-0.535377,0.075625,0.389952,-0.677139,0.093100,3.141422,-0.000139,0.000092
0.652558,-5.190142,-0.984763,-34.606245,-0.093003,-0.535377,0.075625,0.389968,-0.677077,0.093099,3.141421,-0.000140,0.000086
0.656558,-5.190144,-0.984759,-34.606245,-0.093003,-0.535377,0.075625,0.389991,-0.676993,0.093097,3.141417,-0.000143,0.000079
0.660552,-5.190145,-0.984758,-34.606245,-0.093003,-0.535377,0.075625,0.390014,-0.676909,0.093100,3.141417,-0.000144,0.000080
0.664625,-6.100143,-0.724761,-40.076244,-0.118003,-0.608377,0.082625,0.390035,-0.676828,0.093106,3.141419,-0.000142,0.000069
0.668624,-6.100139,-0.724769,-40.076245,-0.118003,-0.608376,0.082625,0.390058,-0.676743,0.093111,3.141425,-0.000137,0.000063
0.672558,-6.100137,-0.724772,-40.076245,-0.118003,-0.608376,0.082625,0.390082,-0.676660,0.093118,3.141427,-0.000135,0.000049
0.676623,-6.100125,-0.724793,-40.076245,-0.118003,-0.608376,0.082625,0.390103,-0.676574,0.093119,3.141442,-0.000122,0.000050
0.680623,-6.100120,-0.724802,-40.076245,-0.118003,-0.608376,0.082625,0.390126,-0.676489,0.093124,3.141449,-0.000116,0.000037
0.684625,-6.100110,-0.724821,-40.076246,-0.118002,-0.608376,0.082625,0.390147,-0.676403,0.093123,3.141462,-0.000104,0.000030
0.688625,-6.100106,-0.724828,-40.076246,-0.118002,-0.608376,0.082625,0.390172,-0.676316,0.093126,3.141467,-0.000100,0.000022
0.692629,-6.100098,-0.724841,-40.076246,-0.118002,-0.608376,0.082625,0.390194,-0.676231,0.093127,3.141477,-0.000092,0.000009
0.696622,-6.100088,-0.724859,-40.076247,-0.118002,-0.608376,0.082625,0.390216,-0.676146,0.093134,3.141490,-0.000080,0.000002
0.700617,-6.330079,-0.584876,-41.396247,-0.130002,-0.628376,0.083625,0.390242,-0.676060,0.093139,3.141502,-0.000070,-0.000006
0.704625,-6.330071,-0.584890,-41.396247,-0.130001,-0.628376,0.083625,0.390265,-0.675976,0.093151,3.141513,-0.000061,-0.000012
0.708623,-6.330056,-0.584918,-41.396248,-0.130001,-0.628376,0.083625,0.390286,-0.675890,0.093160,3.141533,-0.000043,-0.000019
0.712563,-6.330048,-0.584932,-41.396248,-0.130001,-0.628376,0.083625,0.390309,-0.675805,0.093180,3.141543,-0.000034,-0.000025
0.716530,-6.330027,-0.584969,-41.396249,-0.130000,-0.628375,0.083625,0.390332,-0.675716,0.093191,3.141569,-0.000011,-0.000020
0.720555,-6.330016,-0.584988,-41.396249,-0.130000,-0.628375,0.083625,0.390355,-0.675632,0.093209,3.141583,0.000001,-0.000020
0.724557,-6.330001,-0.585016,-41.396250,-0.130000,-0.628375,0.083625,0.390375,-0.675544,0.093219,-3.141582,0.000019,-0.000019
0.728559,-6.329990,-0.585036,-41.396251,-0.130000,-0.628375,0.083625,0.390400,-0.675458,0.093236,-3.141568,0.000031,-0.000008
0.732555,-6.329984,-0.585046,-41.396251,-0.129999,-0.628375,0.083625,0.390422,-0.675377,0.093252,-3.141560,0.000037,-0.000012
0.736595,-6.329977,-0.585060,-41.396251,-0.129999,-0.628375,0.083625,0.390448,-0.675292,0.093271,-3.141550,0.000046,-0.000000
0.740565,-6.089971,-0.445070,-40.066253,-0.127999,-0.613375,0.079625,0.390473,-0.675210,0.093287,-3.141543,0.000052,0.000007
0.744562,-6.089966,-0.445078,-40.066254,-0.127999,-0.613375,0.079625,0.390499,-0.675129,0.093309,-3.141537,0.000057,0.000007
0.748575,-6.089960,-0.445089,-40.066254,-0.127999,-0.613375,0.079625,0.390525,-0.675049,0.093325,-3.141529,0.000064,0.000014
0.752598,-6.089952,-0.445104,-40.066254,-0.127999,-0.613374,0.079625,0.390555,-0.674948,0.093347,-3.141518,0.000074,0.000024
0.756594,-6.089946,-0.445115,-40.066254,-0.127999,-0.613374,0.079625,0.390575,-0.674886,0.093363,-3.141511,0.000081,0.000008
0.760590,-6.089958,-0.445093,-40.066254,-0.127999,-0.613375,0.079625,0.390603,-0.674808,0.093385,-3.141526,0.000067,0.000009
0.764589,-6.089939,-0.445128,-40.066255,-0.127998,-0.613374,0.079625,0.390633,-0.674706,0.093403,-3.141501,0.000089,0.000032
0.768559,-6.089926,-0.445150,-40.066255,-0.127998,-0.613374,0.079625,0.390657,-0.674623,0.093415,-3.141485,0.000103,0.000039
0.772565,-6.089920,-0.445162,-40.066256,-0.127998,-0.613374,0.079625,0.390682,-0.674541,0.093432,-3.141477,0.000110,0.000039
