timestamp_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,TCP_x_m,TCP_y_m,TCP_z_m,TCP_rx_rad,TCP_ry_rad,TCP_rz_rad
0.064521,-0.006236,-0.006275,-0.003750,0.000375,0.000375,-0.000000,0.386034,-0.689893,0.097894,-3.141572,0.000017,0.000043
0.068576,-0.006235,-0.006275,-0.003750,0.000375,0.000375,-0.000000,0.386046,-0.689853,0.097868,-3.141572,0.000017,0.000041
0.072572,-0.006233,-0.006280,-0.003751,0.000375,0.000375,-0.000000,0.386063,-0.689803,0.097839,-3.141569,0.000020,0.000039
0.076529,-0.006226,-0.006291,-0.003751,0.000376,0.000375,-0.000000,0.386081,-0.689744,0.097808,-3.141561,0.000027,0.000046
0.080492,-0.006228,-0.006288,-0.003751,0.000375,0.000375,-0.000000,0.386098,-0.689682,0.097779,-3.141563,0.000025,0.000040
0.084507,-0.006226,-0.006291,-0.003751,0.000376,0.000375,-0.000000,0.386124,-0.689610,0.097748,-3.141561,0.000027,0.000051
0.088510,-0.006232,-0.006280,-0.003751,0.000375,0.000375,-0.000000,0.386151,-0.689534,0.097720,-3.141568,0.000020,0.000061
0.092576,-0.006224,-0.006296,-0.003751,0.000376,0.000375,-0.000000,0.386173,-0.689451,0.097686,-3.141557,0.000030,0.000057
0.096567,-0.006219,-0.006304,-0.003751,0.000376,0.000375,-0.000000,0.386200,-0.689364,0.097653,-3.141551,0.000035,0.000061
0.100505,-0.046213,-0.016315,-0.033752,0.000376,-0.000625,-0.000000,0.386229,-0.689273,0.097623,-3.141543,0.000042,0.000064
0.104506,-0.046206,-0.016327,-0.033752,0.000376,-0.000625,-0.000000,0.386257,-0.689181,0.097595,-3.141534,0.000049,0.000067
0.108548,-0.046198,-0.016341,-0.033752,0.000376,-0.000624,-0.000000,0.386285,-0.689090,0.097570,-3.141524,0.000058,0.000076
0.112554,-0.046188,-0.016358,-0.033753,0.000376,-0.000624,-0.000000,0.386312,-0.688998,0.097547,-3.141512,0.000068,0.000079
0.116509,-0.046185,-0.016363,-0.033753,0.000376,-0.000624,-0.000000,0.386339,-0.688910,0.097529,-3.141508,0.000072,0.000077
0.120543,-0.046175,-0.016381,-0.033753,0.000377,-0.000624,-0.000000,0.386367,-0.688818,0.097508,-3.141495,0.000083,0.000080
0.124544,-0.046175,-0.016381,-0.033753,0.000377,-0.000624,-0.000000,0.386395,-0.688732,0.097493,-3.141495,0.000083,0.000085
0.128542,-0.046175,-0.016380,-0.033753,0.000377,-0.000624,-0.000000,0.386424,-0.688641,0.097477,-3.141495,0.000082,0.000087
0.132518,-0.046179,-0.016373,-0.033753,0.000377,-0.000624,-0.000000,0.386451,-0.688549,0.097462,-3.141501,0.000078,0.000083
0.136529,-0.076185,-0.036364,-0.013753,0.000376,-0.001624,-0.001000,0.386485,-0.688448,0.097445,-3.141507,0.000072,0.000086
0.140534,-0.076189,-0.036356,-0.013753,0.000376,-0.001624,-0.001000,0.386519,-0.688342,0.097431,-3.141513,0.000067,0.000080
0.144539,-0.076201,-0.036335,-0.013752,0.000376,-0.001624,-0.001000,0.386551,-0.688234,0.097418,-3.141528,0.000054,0.000074
0.148502,-0.076210,-0.036319,-0.013752,0.000376,-0.001625,-0.001000,0.386585,-0.688123,0.097403,-3.141540,0.000045,0.000065
0.152499,-0.076226,-0.036291,-0.013751,0.000376,-0.001625,-0.001000,0.386621,-0.688014,0.097391,-3.141561,0.000027,0.000057
0.156544,-0.076235,-0.036277,-0.013751,0.000375,-0.001625,-0.001000,0.386654,-0.687902,0.097377,-3.141571,0.000018,0.000055
0.160537,-0.076244,-0.036260,-0.013750,0.000375,-0.001625,-0.001000,0.386689,-0.687792,0.097361,-3.141584,0.000008,0.000053
0.164502,-0.076244,-0.036260,-0.013750,0.000375,-0.001625,-0.001000,0.386689,-0.687792,0.097361,-3.141584,0.000008,0.000053
0.168519,-0.076232,-0.036282,-0.013751,0.000375,-0.001625,-0.001000,0.386709,-0.687665,0.097319,-3.141567,0.000021,0.000024
0.172509,-0.076246,-0.036257,-0.013750,0.000375,-0.001625,-0.001000,0.386779,-0.687444,0.097316,-3.141586,0.000006,0.000028
0.176506,-0.076235,-0.036276,-0.013751,0.000375,-0.001625,-0.001000,0.386830,-0.687321,0.097296,-3.141572,0.000017,0.000053
0.180496,-0.016232,0.003718,0.026249,-0.000625,0.000375,-0.000000,0.386863,-0.687209,0.097281,-3.141567,0.000022,0.000058
0.184538,-0.016225,0.003707,0.026249,-0.000624,0.000375,-0.000000,0.386897,-0.687098,0.097261,-3.141559,0.000028,0.000056
0.188541,-0.016229,0.003713,0.026249,-0.000625,0.000375,-0.000000,0.386929,-0.686989,0.097249,-3.141564,0.000025,0.000050
0.192539,-0.016238,0.003729,0.026249,-0.000625,0.000375,-0.000000,0.386965,-0.686881,0.097233,-3.141575,0.000015,0.000048
0.196546,-0.016241,0.003733,0.026249,-0.000625,0.000375,-0.000000,0.387001,-0.686772,0.097213,-3.141579,0.000012,0.000047
0.200546,-0.016247,0.003744,0.026250,-0.000625,0.000375,-0.000000,0.387033,-0.686664,0.097195,-3.141586,0.000005,0.000040
0.204539,-0.016253,0.003755,0.026250,-0.000625,0.000375,0.000000,0.387069,-0.686555,0.097176,3.141591,-0.000002,0.000045
0.208539,-0.016267,0.003779,0.026251,-0.000625,0.000375,0.000000,0.387101,-0.686448,0.097159,3.141573,-0.000017,0.000039
0.212546,-0.016270,0.003785,0.026251,-0.000625,0.000375,0.000000,0.387136,-0.686338,0.097138,3.141569,-0.000020,0.000038
0.216558,-0.026279,-0.036199,-0.013749,0.000374,-0.000625,-0.001000,0.387169,-0.686232,0.097122,3.141557,-0.000030,0.000031
0.220540,-0.026285,-0.036189,-0.013749,0.000374,-0.000625,-0.001000,0.387203,-0.686126,0.097105,3.141550,-0.000037,0.000025
0.224540,-0.026283,-0.036193,-0.013749,0.000374,-0.000625,-0.001000,0.387235,-0.686019,0.097086,3.141552,-0.000034,0.000019
0.228507,-0.026278,-0.036202,-0.013749,0.000374,-0.000625,-0.001000,0.387267,-0.685911,0.097064,3.141559,-0.000029,0.000019
0.232511,-0.026273,-0.036211,-0.013749,0.000375,-0.000625,-0.001000,0.387298,-0.685807,0.097042,3.141566,-0.000023,0.000022
0.236545,-0.026266,-0.036222,-0.013749,0.000375,-0.000625,-0.001000,0.387325,-0.685710,0.097022,3.141574,-0.000016,0.000016
0.240539,-0.026253,-0.036245,-0.013750,0.000375,-0.000625,-0.001000,0.387349,-0.685615,0.096999,3.141591,-0.000002,0.000018
0.244511,-0.026251,-0.036249,-0.013750,0.000375,-0.000625,-0.001000,0.387377,-0.685524,0.096979,-3.141592,0.000001,0.000028
0.248502,-0.026255,-0.036242,-0.013750,0.000375,-0.000625,-0.001000,0.387404,-0.685438,0.096965,3.141588,-0.000004,0.000026
0.252525,0.003744,-0.006240,-0.003750,-0.000625,0.000375,-0.001000,0.387430,-0.685350,0.096947,3.141587,-0.000005,0.000031
0.256538,0.003743,-0.006237,-0.003750,-0.000625,0.000375,-0.001000,0.387459,-0.685260,0.096929,3.141585,-0.000007,0.000034
0.260482,0.003741,-0.006234,-0.003750,-0.000625,0.000375,-0.001000,0.387487,-0.685169,0.096910,3.141583,-0.000008,0.000036
0.264479,0.003741,-0.006234,-0.003750,-0.000625,0.000375,-0.001000,0.387487,-0.685169,0.096910,3.141583,-0.000008,0.000036
0.268478,0.003738,-0.006230,-0.003749,-0.000625,0.000375,-0.001000,0.387512,-0.685080,0.096890,3.141579,-0.000011,0.000034
0.272478,0.003736,-0.006225,-0.003749,-0.000625,0.000375,-0.001000,0.387539,-0.684989,0.096869,3.141576,-0.000014,0.000037
0.276478,0.003740,-0.006233,-0.003750,-0.000625,0.000375,-0.001000,0.387584,-0.684794,0.096804,3.141582,-0.000009,0.000015
0.280479,0.003715,-0.006189,-0.003748,-0.000626,0.000375,-0.001000,0.387625,-0.684719,0.096817,3.141550,-0.000036,0.000018
0.284478,0.003711,-0.006182,-0.003748,-0.000626,0.000375,-0.001000,0.387643,-0.684617,0.096794,3.141545,-0.000041,0.000014
0.288478,0.003707,-0.006174,-0.003748,-0.000626,0.000375,-0.001000,0.387672,-0.684526,0.096779,3.141539,-0.000046,0.000010
0.292480,0.003706,-0.006173,-0.003748,-0.000626,0.000375,-0.001000,0.387719,-0.684426,0.096761,3.141538,-0.000047,0.000033
0.296477,-0.006291,-0.016178,-0.003748,0.000374,0.000375,-0.001000,0.387746,-0.684334,0.096743,3.141541,-0.000044,0.000029
0.300506,-0.006292,-0.016176,-0.003748,0.000374,0.000375,-0.001000,0.387773,-0.684243,0.096726,3.141540,-0.000045,0.000018
0.304509,-0.006294,-0.016173,-0.003748,0.000374,0.000375,-0.001000,0.387801,-0.684153,0.096707,3.141538,-0.000047,0.000014
0.308503,-0.006296,-0.016170,-0.003748,0.000374,0.000375,-0.001000,0.387829,-0.684062,0.096688,3.141536,-0.000049,0.000010
0.312482,-0.006301,-0.016161,-0.003748,0.000374,0.000374,-0.001000,0.387858,-0.683973,0.096672,3.141529,-0.000054,0.000006
0.316481,-0.006301,-0.016161,-0.003748,0.000374,0.000374,-0.001000,0.387858,-0.683973,0.096672,3.141529,-0.000054,0.000006
0.320577,-0.006300,-0.016163,-0.003748,0.000374,0.000374,-0.001000,0.387886,-0.683882,0.096650,3.141531,-0.000053,0.000009
0.324568,-0.006305,-0.016154,-0.003748,0.000374,0.000374,-0.001000,0.387915,-0.683793,0.096633,3.141524,-0.000058,0.000011
0.328573,-0.006300,-0.016162,-0.003748,0.000374,0.000374,-0.001000,0.387943,-0.683703,0.096609,3.141530,-0.000054,0.000014
0.332507,-0.026298,-0.016166,0.006252,0.000374,0.000374,-0.002000,0.387996,-0.683529,0.096566,3.141533,-0.000051,0.000017
0.336506,-0.026297,-0.016168,0.006252,0.000374,0.000374,-0.002000,0.388018,-0.683448,0.096543,3.141534,-0.000050,0.000020
0.340506,-0.026297,-0.016168,0.006252,0.000374,0.000374,-0.002000,0.388018,-0.683448,0.096543,3.141534,-0.000050,0.000020
0.344511,-0.026295,-0.016171,0.006252,0.000374,0.000375,-0.002000,0.388064,-0.683293,0.096498,3.141537,-0.000048,0.000020
0.348507,-0.026295,-0.016171,0.006252,0.000374,0.000375,-0.002000,0.388064,-0.683293,0.096498,3.141537,-0.000048,0.000020
0.352534,-0.026294,-0.016174,0.006252,0.000374,0.000375,-0.002000,0.388087,-0.683218,0.096476,3.141539,-0.000046,0.000025
0.356552,-0.026289,-0.016181,0.006251,0.000374,0.000375,-0.002000,0.388109,-0.683142,0.096451,3.141544,-0.000042,0.000030
0.360539,-0.026286,-0.016187,0.006251,0.000374,0.000375,-0.002000,0.388131,-0.683066,0.096425,3.141548,-0.000038,0.000035
0.364547,-0.026285,-0.016189,0.006251,0.000374,0.000375,-0.002000,0.388153,-0.682991,0.096403,3.141550,-0.000036,0.000040
0.368511,-0.026284,-0.016191,0.006251,0.000374,0.000375,-0.002000,0.388172,-0.682916,0.096380,3.141551,-0.000036,0.000033
0.372480,-0.026284,-0.016191,0.006251,0.000374,0.000375,-0.002000,0.388172,-0.682916,0.096380,3.141551,-0.000036,0.000033
0.376479,-0.026304,-0.016155,0.006252,0.000374,0.000374,-0.002000,0.388217,-0.682765,0.096333,3.141525,-0.000058,0.000016
0.380479,-0.006286,-0.016187,-0.013749,0.000374,0.000375,-0.002000,0.388239,-0.682685,0.096310,3.141548,-0.000038,0.000025
0.384506,-0.006284,-0.016190,-0.013749,0.000374,0.000375,-0.002000,0.388252,-0.682597,0.096281,3.141551,-0.000036,0.000024
0.388505,-0.006285,-0.016189,-0.013749,0.000374,0.000375,-0.002000,0.388289,-0.682512,0.096264,3.141550,-0.000037,0.000044
0.392511,-0.006287,-0.016185,-0.013749,0.000374,0.000375,-0.002000,0.388310,-0.682437,0.096245,3.141547,-0.000039,0.000042
0.396536,-0.006287,-0.016185,-0.013749,0.000374,0.000375,-0.002000,0.388333,-0.682361,0.096229,3.141547,-0.000039,0.000040
0.400551,-0.006287,-0.016184,-0.013749,0.000374,0.000375,-0.002000,0.388357,-0.682283,0.096212,3.141546,-0.000040,0.000043
0.404545,-0.006285,-0.016188,-0.013749,0.000374,0.000375,-0.002000,0.388379,-0.682207,0.096192,3.141549,-0.000037,0.000041
0.408539,-0.006282,-0.016194,-0.013749,0.000374,0.000375,-0.002000,0.388403,-0.682128,0.096174,3.141553,-0.000034,0.000037
0.412546,-0.006274,-0.016208,-0.013749,0.000374,0.000375,-0.002000,0.388422,-0.682049,0.096150,3.141564,-0.000025,0.000028
0.416544,-0.016276,-0.016205,0.006251,-0.000626,-0.000625,-0.002000,0.388447,-0.681971,0.096130,3.141562,-0.000027,0.000031
0.420540,-0.016276,-0.016204,0.006251,-0.000626,-0.000625,-0.002000,0.388472,-0.681893,0.096113,3.141561,-0.000027,0.000027
0.424546,-0.016274,-0.016207,0.006251,-0.000626,-0.000625,-0.002000,0.388493,-0.681817,0.096093,3.141563,-0.000025,0.000018
0.428540,-0.016272,-0.016211,0.006251,-0.000625,-0.000625,-0.002000,0.388517,-0.681739,0.096072,3.141566,-0.000023,0.000014
0.432543,-0.016270,-0.016214,0.006251,-0.000625,-0.000625,-0.002000,0.388539,-0.681662,0.096052,3.141568,-0.000021,0.000006
0.436540,-0.016276,-0.016204,0.006251,-0.000626,-0.000625,-0.002000,0.388564,-0.681585,0.096033,3.141561,-0.000027,0.000001
0.440541,-0.016282,-0.016194,0.006251,-0.000626,-0.000625,-0.002000,0.388591,-0.681505,0.096015,3.141554,-0.000033,0.000002
0.444541,-0.016280,-0.016196,0.006251,-0.000626,-0.000625,-0.002000,0.388615,-0.681426,0.095993,3.141555,-0.000032,-0.000002
0.448511,-0.016280,-0.016197,0.006251,-0.000626,-0.000625,-0.002000,0.388641,-0.681344,0.095970,3.141556,-0.000032,-0.000002
0.452495,-0.016286,-0.016187,0.006251,-0.000626,-0.000625,-0.002000,0.388666,-0.681267,0.095950,3.141548,-0.000038,-0.000006
0.456539,-0.016282,-0.016194,0.006251,-0.000626,-0.000625,-0.002000,0.388692,-0.681185,0.095926,3.141554,-0.000033,-0.000012
0.460543,-0.026280,-0.026197,0.006251,0.000374,-0.000625,-0.003000,0.388715,-0.681106,0.095904,3.141555,-0.000032,-0.000017
0.464538,-0.026282,-0.026193,0.006251,0.000374,-0.000625,-0.003000,0.388740,-0.681028,0.095885,3.141553,-0.000034,-0.000014
0.468537,-0.026278,-0.026201,0.006251,0.000374,-0.000625,-0.003000,0.388765,-0.680946,0.095860,3.141559,-0.000029,-0.000014
0.472482,-0.026277,-0.026202,0.006251,0.000374,-0.000625,-0.003000,0.388790,-0.680868,0.095837,3.141559,-0.000029,-0.000018
0.476533,-0.026273,-0.026210,0.006251,0.000374,-0.000625,-0.003000,0.388815,-0.680786,0.095813,3.141565,-0.000024,-0.000011
0.480518,-0.026268,-0.026218,0.006251,0.000375,-0.000625,-0.003000,0.388839,-0.680707,0.095789,3.141571,-0.000019,-0.000001
0.484568,-0.026263,-0.026227,0.006250,0.000375,-0.000625,-0.003000,0.388865,-0.680626,0.095767,3.141578,-0.000013,0.000006
0.488548,-0.026261,-0.026231,0.006250,0.000375,-0.000625,-0.003000,0.388889,-0.680547,0.095747,3.141580,-0.000011,0.000009
0.492561,-0.026253,-0.026245,0.006250,0.000375,-0.000625,-0.003000,0.388912,-0.680467,0.095720,3.141590,-0.000002,0.000011
0.496507,-0.026251,-0.026248,0.006250,0.000375,-0.000625,-0.003000,0.388939,-0.680387,0.095700,-3.141592,0.000000,0.000018
0.500482,-0.016249,-0.016253,-0.003750,0.000375,0.000375,-0.003000,0.388962,-0.680308,0.095681,-3.141589,0.000003,0.000028
0.504482,-0.016244,-0.016262,-0.003750,0.000375,0.000375,-0.003000,0.388985,-0.680228,0.095659,-3.141582,0.000009,0.000037
0.508498,-0.016241,-0.016266,-0.003750,0.000375,0.000375,-0.003000,0.389011,-0.680147,0.095639,-3.141579,0.000012,0.000024
0.512505,-0.016244,-0.016261,-0.003750,0.000375,0.000375,-0.003000,0.389038,-0.680067,0.095618,-3.141583,0.000009,0.000051
0.516506,-0.016249,-0.016252,-0.003750,0.000375,0.000375,-0.003000,0.389062,-0.679988,0.095600,-3.141590,0.000003,0.000054
0.520506,-0.016255,-0.016242,-0.003750,0.000375,0.000375,-0.003000,0.389089,-0.679908,0.095583,3.141589,-0.000003,0.000034
0.524507,-0.016267,-0.016220,-0.003749,0.000375,0.000375,-0.003000,0.389114,-0.679831,0.095568,3.141572,-0.000017,0.000037
0.528505,-0.016278,-0.016200,-0.003749,0.000374,0.000375,-0.003000,0.389132,-0.679740,0.095548,3.141558,-0.000030,0.000037
0.532505,-0.016290,-0.016179,-0.003748,0.000374,0.000375,-0.003000,0.389175,-0.679652,0.095535,3.141543,-0.000043,0.000060
0.536519,-0.016296,-0.016169,-0.003748,0.000374,0.000375,-0.003000,0.389203,-0.679568,0.095516,3.141536,-0.000049,0.000058
0.540506,-0.026296,-0.026168,0.016252,0.000374,0.000375,-0.003000,0.389229,-0.679482,0.095500,3.141535,-0.000050,0.000056
0.544538,-0.026298,-0.026165,0.016252,0.000374,0.000374,-0.003000,0.389258,-0.679392,0.095482,3.141533,-0.000052,0.000052
0.548516,-0.026294,-0.026172,0.016252,0.000374,0.000375,-0.003000,0.389286,-0.679303,0.095466,3.141538,-0.000047,0.000048
0.552540,-0.026291,-0.026177,0.016252,0.000374,0.000375,-0.003000,0.389314,-0.679213,0.095447,3.141541,-0.000044,0.000044
0.556513,-0.026285,-0.026188,0.016252,0.000374,0.000375,-0.003000,0.389341,-0.679123,0.095428,3.141549,-0.000037,0.000040
0.560539,-0.026282,-0.026194,0.016251,0.000374,0.000375,-0.003000,0.389370,-0.679034,0.095411,3.141554,-0.000034,0.000036
0.564545,-0.026281,-0.026194,0.016251,0.000374,0.000375,-0.003000,0.389399,-0.678947,0.095396,3.141554,-0.000033,0.000032
0.568504,-0.026276,-0.026205,0.016251,0.000374,0.000375,-0.003000,0.389428,-0.678858,0.095375,3.141562,-0.000027,0.000028
0.572546,-0.026276,-0.026205,0.016251,0.000374,0.000375,-0.003000,0.389428,-0.678858,0.095375,3.141562,-0.000027,0.000028
0.576544,-0.026277,-0.026203,0.016251,0.000374,0.000375,-0.003000,0.389458,-0.678770,0.095358,3.141560,-0.000028,0.000017
0.580533,-0.016280,-0.016197,0.016251,0.000374,-0.000625,-0.003000,0.389515,-0.678593,0.095321,3.141556,-0.000032,0.000009
0.584508,-0.016286,-0.016186,0.016252,0.000374,-0.000625,-0.003000,0.389544,-0.678506,0.095302,3.141548,-0.000039,0.000005
0.588537,-0.016289,-0.016181,0.016252,0.000374,-0.000625,-0.003000,0.389573,-0.678417,0.095281,3.141545,-0.000042,0.000001
0.592539,-0.016295,-0.016171,0.016252,0.000374,-0.000625,-0.003000,0.389602,-0.678329,0.095263,3.141537,-0.000048,-0.000003
0.596537,-0.016308,-0.016148,0.016253,0.000374,-0.000626,-0.003000,0.389633,-0.678243,0.095247,3.141520,-0.000063,0.000006
0.600501,-0.016313,-0.016137,0.016253,0.000374,-0.000626,-0.003000,0.389660,-0.678157,0.095228,3.141513,-0.000069,0.000004
0.604538,-0.016322,-0.016121,0.016253,0.000373,-0.000626,-0.003000,0.389690,-0.678071,0.095212,3.141501,-0.000079,0.000014
0.608505,-0.016328,-0.016112,0.016253,0.000373,-0.000626,-0.003000,0.389720,-0.677984,0.095195,3.141494,-0.000085,0.000023
0.612545,-0.026312,-0.026139,0.006252,0.000374,-0.000626,-0.004000,0.389734,-0.677884,0.095150,3.141514,-0.000068,0.000008
0.616577,-0.026320,-0.026125,0.006253,0.000373,-0.000626,-0.004000,0.389773,-0.677807,0.095153,3.141503,-0.000077,0.000044
0.620524,-0.026317,-0.026131,0.006253,0.000374,-0.000626,-0.004000,0.389806,-0.677697,0.095129,3.141508,-0.000073,0.000056
0.624508,-0.026309,-0.026144,0.006252,0.000374,-0.000626,-0.004000,0.389825,-0.677630,0.095111,3.141518,-0.000065,0.000058
0.628503,-0.026313,-0.026137,0.006253,0.000374,-0.000626,-0.004000,0.389852,-0.677545,0.095097,3.141513,-0.000069,0.000063
0.632483,-0.026303,-0.026155,0.006252,0.000374,-0.000626,-0.004000,0.389880,-0.677455,0.095075,3.141526,-0.000058,0.000073
0.636508,-0.026299,-0.026162,0.006252,0.000374,-0.000626,-0.004000,0.389906,-0.677369,0.095060,3.141531,-0.000054,0.000078
0.640506,-0.026297,-0.026166,0.006252,0.000374,-0.000626,-0.004000,0.389934,-0.677280,0.095040,3.141533,-0.000051,0.000087
0.644505,-0.026298,-0.026165,0.006252,0.000374,-0.000626,-0.004000,0.389959,-0.677193,0.095024,3.141533,-0.000052,0.000092
0.648479,-0.026298,-0.026165,0.006252,0.000374,-0.000626,-0.004000,0.389992,-0.677083,0.095001,3.141533,-0.000052,0.000090
0.652503,-0.026301,-0.026160,0.006252,0.000374,-0.000626,-0.004000,0.390012,-0.677016,0.094988,3.141529,-0.000055,0.000086
0.656479,-0.006306,-0.006150,0.006252,0.000374,0.000374,-0.004000,0.390040,-0.676927,0.094971,3.141522,-0.000061,0.000055
0.660499,-0.006315,-0.006134,0.006253,0.000374,0.000374,-0.004000,0.390073,-0.676818,0.094946,3.141510,-0.000071,0.000074
0.664534,-0.006323,-0.006119,0.006253,0.000373,0.000374,-0.004000,0.390081,-0.676743,0.094931,3.141499,-0.000081,0.000038
0.668504,-0.006333,-0.006102,0.006253,0.000373,0.000374,-0.004000,0.390125,-0.676646,0.094915,3.141487,-0.000091,0.000056
0.672573,-0.006342,-0.006084,0.006254,0.000373,0.000374,-0.004000,0.390155,-0.676558,0.094897,3.141475,-0.000102,0.000052
0.676502,-0.006355,-0.006061,0.006254,0.000373,0.000374,-0.004000,0.390185,-0.676472,0.094881,3.141458,-0.000117,0.000048
0.680480,-0.006358,-0.006056,0.006254,0.000373,0.000374,-0.004000,0.390210,-0.676385,0.094861,3.141454,-0.000120,0.000040
0.684534,-0.006359,-0.006054,0.006255,0.000373,0.000374,-0.004000,0.390238,-0.676296,0.094843,3.141453,-0.000122,0.000036
0.688540,-0.006350,-0.006070,0.006254,0.000373,0.000374,-0.004000,0.390261,-0.676207,0.094820,3.141464,-0.000112,0.000027
0.692544,-0.006345,-0.006079,0.006254,0.000373,0.000374,-0.004000,0.390288,-0.676117,0.094798,3.141471,-0.000106,0.000023
0.696545,-0.016332,-0.026103,0.006253,0.000373,-0.000626,-0.004000,0.390311,-0.676027,0.094775,3.141488,-0.000091,0.000008
0.700550,-0.016326,-0.026113,0.006253,0.000373,-0.000626,-0.004000,0.390339,-0.675938,0.094754,3.141495,-0.000085,0.000004
0.704539,-0.016313,-0.026136,0.006253,0.000374,-0.000626,-0.004000,0.390362,-0.675849,0.094731,3.141512,-0.000070,-0.000005
0.708539,-0.016308,-0.026147,0.006252,0.000374,-0.000626,-0.004000,0.390389,-0.675759,0.094710,3.141520,-0.000063,0.000005
0.712541,-0.016309,-0.026143,0.006252,0.000374,-0.000626,-0.004000,0.390414,-0.675673,0.094691,3.141517,-0.000065,0.000003
0.716511,-0.016309,-0.026145,0.006252,0.000374,-0.000626,-0.004000,0.390443,-0.675584,0.094669,3.141518,-0.000065,0.000005
0.720547,-0.016310,-0.026142,0.006252,0.000374,-0.000626,-0.004000,0.390467,-0.675497,0.094651,3.141516,-0.000066,0.000010
0.724540,-0.016312,-0.026139,0.006253,0.000374,-0.000626,-0.004000,0.390492,-0.675410,0.094632,3.141514,-0.000069,0.000008
0.728539,-0.016321,-0.026123,0.006253,0.000373,-0.000626,-0.004000,0.390518,-0.675324,0.094617,3.141503,-0.000078,0.000013
0.732512,-0.016322,-0.026120,0.006253,0.000373,-0.000626,-0.004000,0.390546,-0.675236,0.094598,3.141500,-0.000080,0.000023
0.736550,-0.056337,-0.036094,-0.263746,0.000373,-0.004626,-0.004000,0.390573,-0.675151,0.094589,3.141482,-0.000096,0.000028
0.740543,-0.056346,-0.036078,-0.263746,0.000373,-0.004626,-0.004000,0.390600,-0.675066,0.094572,3.141470,-0.000107,0.000039
0.744540,-0.056360,-0.036052,-0.263745,0.000373,-0.004626,-0.004000,0.390628,-0.674983,0.094562,3.141451,-0.000123,0.000044
0.748544,-0.056370,-0.036034,-0.263745,0.000372,-0.004626,-0.004000,0.390654,-0.674897,0.094544,3.141439,-0.000134,0.000056
0.752544,-0.056382,-0.036012,-0.263744,0.000372,-0.004626,-0.004000,0.390682,-0.674814,0.094530,3.141423,-0.000148,0.000061
0.756539,-0.056382,-0.036012,-0.263744,0.000372,-0.004626,-0.004000,0.390682,-0.674814,0.094530,3.141423,-0.000148,0.000061
0.760544,-0.056384,-0.036009,-0.263744,0.000372,-0.004626,-0.004000,0.390734,-0.674643,0.094497,3.141421,-0.000150,0.000064
0.764544,-0.056373,-0.036028,-0.263745,0.000372,-0.004626,-0.004000,0.390759,-0.674555,0.094478,3.141435,-0.000138,0.000062
0.768549,-0.056369,-0.036036,-0.263745,0.000372,-0.004626,-0.004000,0.390784,-0.674469,0.094462,3.141440,-0.000133,0.000067
0.772539,-0.056368,-0.036038,-0.263745,0.000372,-0.004626,-0.004000,0.390817,-0.674360,0.094442,3.141441,-0.000132,0.000065
