timestamp_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,TCP_x_m,TCP_y_m,TCP_z_m,TCP_rx_rad,TCP_ry_rad,TCP_rz_rad
0.172512,-0.069997,-0.025005,-0.025000,0.001000,-0.001125,-0.000625,0.386797,-0.687433,0.097399,-3.141591,0.000002,0.000055
0.176517,-0.009992,-0.005014,0.025000,0.000000,-0.000125,-0.000625,0.386830,-0.687321,0.097378,-3.141584,0.000007,0.000053
0.180513,-0.009985,-0.005025,0.025000,0.000000,-0.000125,-0.000625,0.386863,-0.687209,0.097359,-3.141576,0.000014,0.000051
0.184517,-0.009983,-0.005029,0.024999,0.000000,-0.000125,-0.000625,0.386898,-0.687098,0.097340,-3.141573,0.000017,0.000050
0.188512,-0.009986,-0.005025,0.025000,0.000000,-0.000125,-0.000625,0.386930,-0.686991,0.097320,-3.141576,0.000014,0.000043
0.192516,-0.009982,-0.005031,0.024999,0.000000,-0.000125,-0.000625,0.386965,-0.686880,0.097294,-3.141572,0.000018,0.000042
0.196513,-0.009991,-0.005016,0.025000,0.000000,-0.000125,-0.000625,0.386998,-0.686774,0.097280,-3.141583,0.000008,0.000035
0.200510,-0.009999,-0.005002,0.025000,0.000000,-0.000125,-0.000625,0.387034,-0.686666,0.097258,3.141593,-0.000000,0.000034
0.204476,-0.010012,-0.004978,0.025001,-0.000000,-0.000125,-0.000625,0.387072,-0.686559,0.097242,3.141575,-0.000015,0.000039
0.208515,-0.010014,-0.004976,0.025001,-0.000000,-0.000125,-0.000625,0.387103,-0.686450,0.097215,3.141573,-0.000016,0.000032
0.212510,-0.030025,-0.024956,-0.014999,-0.000001,-0.000125,-0.000625,0.387138,-0.686341,0.097195,3.141559,-0.000029,0.000031
0.216510,-0.030033,-0.024942,-0.014999,-0.000001,-0.000125,-0.000625,0.387171,-0.686235,0.097173,3.141549,-0.000037,0.000025
0.220476,-0.030041,-0.024929,-0.014998,-0.000001,-0.000125,-0.000625,0.387204,-0.686128,0.097151,3.141539,-0.000046,0.000025
0.224529,-0.030041,-0.024929,-0.014998,-0.000001,-0.000125,-0.000625,0.387204,-0.686128,0.097151,3.141539,-0.000046,0.000025
0.228510,-0.030038,-0.024934,-0.014998,-0.000001,-0.000125,-0.000625,0.387236,-0.686020,0.097125,3.141542,-0.000043,0.000019
0.232479,-0.030031,-0.024946,-0.014999,-0.000001,-0.000125,-0.000625,0.387268,-0.685912,0.097097,3.141551,-0.000035,0.000019
0.236516,-0.030021,-0.024964,-0.014999,-0.000000,-0.000125,-0.000625,0.387298,-0.685807,0.097068,3.141565,-0.000024,0.000015
0.240516,-0.030007,-0.024988,-0.015000,-0.000000,-0.000125,-0.000625,0.387324,-0.685708,0.097036,3.141582,-0.000009,0.000016
0.244522,-0.030000,-0.024999,-0.015000,-0.000000,-0.000125,-0.000625,0.387349,-0.685614,0.097008,3.141591,-0.000002,0.000012
0.248479,-0.029997,-0.025006,-0.015000,0.000000,-0.000125,-0.000625,0.387377,-0.685524,0.096982,-3.141590,0.000002,0.000021
0.252516,-0.030024,-0.024958,-0.014999,-0.000001,-0.000125,-0.000625,0.387406,-0.685440,0.096963,3.141560,-0.000028,-0.000001
0.256491,0.000004,0.014994,-0.005000,0.000000,-0.000125,-0.000625,0.387418,-0.685336,0.096926,-3.141590,0.000003,0.000004
0.260511,-0.000001,0.015001,-0.005000,-0.000000,-0.000125,-0.000625,0.387466,-0.685235,0.096902,3.141590,-0.000002,0.000040
0.264516,-0.000004,0.015008,-0.005000,-0.000000,-0.000125,-0.000625,0.387518,-0.685055,0.096845,3.141586,-0.000006,0.000041
0.268517,-0.000004,0.015008,-0.005000,-0.000000,-0.000125,-0.000625,0.387518,-0.685055,0.096845,3.141586,-0.000006,0.000041
0.272476,-0.000013,0.015024,-0.005000,-0.000000,-0.000125,-0.000625,0.387547,-0.684965,0.096820,3.141574,-0.000016,0.000044
0.276523,-0.000019,0.015033,-0.004999,-0.000000,-0.000125,-0.000625,0.387572,-0.684876,0.096794,3.141567,-0.000022,0.000035
0.280512,-0.000026,0.015046,-0.004999,-0.000001,-0.000125,-0.000625,0.387600,-0.684786,0.096771,3.141557,-0.000030,0.000045
0.284516,-0.000028,0.015049,-0.004999,-0.000001,-0.000125,-0.000625,0.387629,-0.684696,0.096743,3.141555,-0.000032,0.000041
0.288510,-0.000035,0.015062,-0.004999,-0.000001,-0.000125,-0.000625,0.387661,-0.684605,0.096723,3.141546,-0.000040,0.000041
0.292495,-0.000037,0.015065,-0.004999,-0.000001,-0.000125,-0.000625,0.387689,-0.684515,0.096695,3.141544,-0.000042,0.000030
0.296472,0.009963,-0.004935,0.005002,-0.000001,-0.000125,-0.001625,0.387717,-0.684424,0.096670,3.141543,-0.000042,0.000026
0.300464,0.009965,-0.004938,0.005002,-0.000001,-0.000125,-0.001625,0.387744,-0.684332,0.096641,3.141546,-0.000040,0.000022
0.304473,0.009963,-0.004934,0.005002,-0.000001,-0.000125,-0.001625,0.387771,-0.684241,0.096611,3.141543,-0.000042,0.000018
0.308472,0.009961,-0.004932,0.005002,-0.000001,-0.000125,-0.001625,0.387799,-0.684150,0.096585,3.141541,-0.000044,0.000014
0.312472,0.009956,-0.004922,0.005002,-0.000001,-0.000125,-0.001625,0.387828,-0.684060,0.096557,3.141534,-0.000050,0.000010
0.316470,0.009957,-0.004924,0.005002,-0.000001,-0.000125,-0.001625,0.387856,-0.683970,0.096526,3.141535,-0.000049,0.000006
0.320469,0.009955,-0.004921,0.005002,-0.000001,-0.000125,-0.001625,0.387884,-0.683880,0.096498,3.141533,-0.000051,0.000002
0.324471,0.009949,-0.004910,0.005002,-0.000001,-0.000126,-0.001625,0.387914,-0.683791,0.096470,3.141525,-0.000058,0.000005
0.328464,0.009953,-0.004916,0.005002,-0.000001,-0.000126,-0.001625,0.387941,-0.683701,0.096435,3.141530,-0.000053,0.000007
0.332463,-0.010047,-0.014916,0.015002,-0.000001,-0.000126,-0.001625,0.387975,-0.683590,0.096393,3.141530,-0.000054,0.000006
0.336459,-0.010042,-0.014926,0.015002,-0.000001,-0.000125,-0.001625,0.387995,-0.683523,0.096362,3.141537,-0.000047,0.000015
0.340457,-0.010039,-0.014931,0.015001,-0.000001,-0.000125,-0.001625,0.388019,-0.683438,0.096324,3.141540,-0.000045,0.000015
0.344456,-0.010036,-0.014936,0.015001,-0.000001,-0.000125,-0.001625,0.388044,-0.683354,0.096288,3.141544,-0.000042,0.000016
0.348455,-0.010034,-0.014940,0.015001,-0.000001,-0.000125,-0.001625,0.388066,-0.683274,0.096250,3.141547,-0.000039,0.000018
0.352452,-0.010028,-0.014951,0.015001,-0.000001,-0.000125,-0.001625,0.388089,-0.683193,0.096211,3.141555,-0.000032,0.000021
0.356451,-0.010029,-0.014949,0.015001,-0.000001,-0.000125,-0.001625,0.388116,-0.683112,0.096176,3.141554,-0.000033,0.000028
0.360478,-0.010030,-0.014947,0.015001,-0.000001,-0.000125,-0.001625,0.388139,-0.683032,0.096139,3.141552,-0.000035,0.000031
0.364478,-0.010032,-0.014944,0.015001,-0.000001,-0.000125,-0.001625,0.388162,-0.682952,0.096101,3.141550,-0.000037,0.000033
0.368484,-0.010027,-0.014952,0.015001,-0.000001,-0.000125,-0.001625,0.388183,-0.682870,0.096060,3.141556,-0.000031,0.000036
0.372450,-0.010026,-0.014955,0.015001,-0.000001,-0.000125,-0.001625,0.388205,-0.682789,0.096020,3.141558,-0.000030,0.000038
0.376452,-0.010013,-0.014977,-0.014999,-0.000000,-0.000125,-0.001625,0.388225,-0.682705,0.095977,3.141574,-0.000016,0.000041
0.380486,-0.010035,-0.014938,-0.014998,-0.000001,-0.000125,-0.001625,0.388252,-0.682625,0.095941,3.141546,-0.000040,0.000021
0.384548,-0.009994,-0.015010,-0.015000,0.000000,-0.000125,-0.001625,0.388261,-0.682528,0.095877,-3.141587,0.000005,0.000024
0.388546,-0.010026,-0.014954,-0.014999,-0.000001,-0.000125,-0.001625,0.388296,-0.682463,0.095866,3.141557,-0.000030,0.000020
0.392480,-0.010003,-0.014995,-0.015000,-0.000000,-0.000125,-0.001625,0.388326,-0.682358,0.095819,3.141587,-0.000005,0.000043
0.396475,-0.010000,-0.015000,-0.015000,0.000000,-0.000125,-0.001625,0.388347,-0.682276,0.095783,3.141591,-0.000001,0.000045
0.400478,-0.009997,-0.015005,-0.015000,0.000000,-0.000125,-0.001625,0.388372,-0.682193,0.095746,-3.141591,0.000002,0.000039
0.404505,-0.009988,-0.015022,-0.015000,0.000000,-0.000125,-0.001625,0.388396,-0.682109,0.095705,-3.141578,0.000012,0.000039
0.408511,-0.009985,-0.015027,-0.015000,0.000000,-0.000125,-0.001625,0.388417,-0.682028,0.095669,-3.141575,0.000015,0.000028
0.412549,0.000011,0.004980,0.005000,0.000000,-0.000125,-0.002625,0.388443,-0.681945,0.095636,-3.141580,0.000011,0.000029
0.416449,0.000009,0.004984,0.005000,0.000000,-0.000125,-0.002625,0.388468,-0.681862,0.095597,-3.141583,0.000009,0.000022
0.420494,0.000005,0.004991,0.005000,0.000000,-0.000125,-0.002625,0.388490,-0.681781,0.095565,-3.141588,0.000004,0.000018
0.424495,-0.000006,0.005011,0.005000,-0.000000,-0.000125,-0.002625,0.388516,-0.681700,0.095534,3.141583,-0.000009,0.000012
0.428511,-0.000015,0.005026,0.005001,-0.000000,-0.000125,-0.002625,0.388543,-0.681619,0.095501,3.141572,-0.000018,0.000012
0.432516,-0.000020,0.005036,0.005001,-0.000000,-0.000125,-0.002625,0.388566,-0.681539,0.095464,3.141565,-0.000024,0.000002
0.436511,-0.000021,0.005037,0.005001,-0.000000,-0.000125,-0.002625,0.388591,-0.681457,0.095430,3.141564,-0.000024,0.000002
0.440514,-0.000024,0.005042,0.005001,-0.000001,-0.000125,-0.002625,0.388617,-0.681375,0.095390,3.141561,-0.000028,-0.000004
0.444511,-0.000024,0.005043,0.005001,-0.000001,-0.000125,-0.002625,0.388644,-0.681294,0.095355,3.141560,-0.000028,-0.000004
0.448515,-0.000026,0.005046,0.005001,-0.000001,-0.000125,-0.002625,0.388668,-0.681216,0.095318,3.141558,-0.000030,-0.000008
0.452484,-0.010024,-0.004957,0.015001,-0.000001,-0.000125,-0.002625,0.388694,-0.681135,0.095279,3.141560,-0.000028,-0.000014
0.456474,-0.010019,-0.014966,0.015001,-0.000000,-0.000125,-0.002625,0.388716,-0.681054,0.095238,3.141566,-0.000023,-0.000019
0.460477,-0.010017,-0.014969,0.015001,-0.000000,-0.000125,-0.002625,0.388743,-0.680973,0.095199,3.141569,-0.000021,-0.000011
0.464514,-0.010012,-0.014979,0.015000,-0.000000,-0.000125,-0.002625,0.388766,-0.680894,0.095158,3.141576,-0.000015,-0.000036
0.468509,-0.010008,-0.014987,0.015000,-0.000000,-0.000125,-0.002625,0.388792,-0.680812,0.095116,3.141581,-0.000010,-0.000015
0.472519,-0.010006,-0.014990,0.015000,-0.000000,-0.000125,-0.002625,0.388818,-0.680731,0.095077,3.141584,-0.000008,-0.000028
0.476511,-0.010007,-0.014988,0.015000,-0.000000,-0.000125,-0.002625,0.388832,-0.680641,0.095024,3.141582,-0.000009,-0.000026
0.480515,-0.010007,-0.014988,0.015000,-0.000000,-0.000125,-0.002625,0.388832,-0.680641,0.095024,3.141582,-0.000009,-0.000026
0.484511,-0.010021,-0.014963,0.015001,-0.000000,-0.000125,-0.002625,0.388900,-0.680474,0.094945,3.141564,-0.000025,0.000013
0.488510,-0.010026,-0.014954,0.015001,-0.000001,-0.000125,-0.002625,0.388926,-0.680394,0.094901,3.141558,-0.000030,0.000020
0.492509,-0.010026,-0.014954,0.015001,-0.000001,-0.000125,-0.002625,0.388926,-0.680394,0.094901,3.141558,-0.000030,0.000020
0.496511,-0.010033,-0.014941,0.015001,-0.000001,-0.000125,-0.002625,0.388950,-0.680315,0.094860,3.141548,-0.000038,0.000023
0.500516,-0.010051,0.005091,-0.004998,-0.000001,-0.000126,-0.002625,0.389006,-0.680156,0.094782,3.141525,-0.000058,0.000037
0.504511,-0.010047,0.005083,-0.004998,-0.000001,-0.000126,-0.002625,0.389028,-0.680076,0.094740,3.141531,-0.000053,0.000047
0.508510,-0.010044,0.005078,-0.004998,-0.000001,-0.000125,-0.002625,0.389055,-0.679996,0.094702,3.141534,-0.000050,0.000047
0.512512,-0.010044,0.005078,-0.004998,-0.000001,-0.000125,-0.002625,0.389055,-0.679996,0.094702,3.141534,-0.000050,0.000047
0.516510,-0.010051,0.005091,-0.004998,-0.000001,-0.000126,-0.002625,0.389107,-0.679838,0.094638,3.141525,-0.000058,0.000057
0.520471,-0.010055,0.005098,-0.004998,-0.000001,-0.000126,-0.002625,0.389134,-0.679758,0.094605,3.141520,-0.000063,0.000057
0.524500,-0.010052,0.005093,-0.004998,-0.000001,-0.000126,-0.002625,0.389160,-0.679677,0.094569,3.141524,-0.000059,0.000058
0.528511,-0.010060,0.005107,-0.004998,-0.000001,-0.000126,-0.002625,0.389187,-0.679597,0.094537,3.141513,-0.000068,0.000051
0.532516,-0.010060,0.005107,-0.004998,-0.000001,-0.000126,-0.002625,0.389187,-0.679597,0.094537,3.141513,-0.000068,0.000051
0.536511,-0.010060,0.005107,-0.004998,-0.000001,-0.000126,-0.002625,0.389187,-0.679597,0.094537,3.141513,-0.000068,0.000051
0.540510,-0.010060,0.005107,-0.004998,-0.000001,-0.000126,-0.002625,0.389187,-0.679597,0.094537,3.141513,-0.000068,0.000051
0.544511,-0.010060,0.005107,-0.004998,-0.000001,-0.000126,-0.002625,0.389187,-0.679597,0.094537,3.141513,-0.000068,0.000051
0.548517,-0.280128,-0.134772,-1.754994,-0.002003,-0.030126,0.001375,0.389335,-0.679158,0.094371,3.141426,-0.000144,0.000038
0.552515,-0.280128,-0.134772,-1.754994,-0.002003,-0.030126,0.001375,0.389335,-0.679158,0.094371,3.141426,-0.000144,0.000038
0.556524,-0.280128,-0.134772,-1.754994,-0.002003,-0.030126,0.001375,0.389335,-0.679158,0.094371,3.141426,-0.000144,0.000038
0.560510,-0.280136,-0.134757,-1.754994,-0.002003,-0.030126,0.001375,0.389365,-0.679072,0.094338,3.141415,-0.000154,0.000034
0.564521,-0.280182,-0.134693,-1.754993,-0.002004,-0.030127,0.001375,0.389455,-0.678816,0.094248,3.141362,-0.000191,0.000024
0.568510,-0.280182,-0.134693,-1.754993,-0.002004,-0.030127,0.001375,0.389455,-0.678816,0.094248,3.141362,-0.000191,0.000024
0.572511,-0.280186,-0.134685,-1.754993,-0.002004,-0.030127,0.001375,0.389481,-0.678730,0.094214,3.141356,-0.000196,0.000015
0.576474,-0.280186,-0.134685,-1.754993,-0.002004,-0.030127,0.001375,0.389481,-0.678730,0.094214,3.141356,-0.000196,0.000015
0.580512,-0.280190,-0.134679,-1.754992,-0.002004,-0.030127,0.001375,0.389511,-0.678643,0.094183,3.141352,-0.000199,0.000011
0.584516,-1.240170,-0.354713,-8.294993,-0.018004,-0.137127,0.015375,0.389561,-0.678467,0.094103,3.141376,-0.000178,-0.000006
0.588510,-1.240168,-0.354717,-8.294993,-0.018004,-0.137127,0.015375,0.389617,-0.678294,0.094032,3.141379,-0.000176,-0.000012
0.592520,-1.240168,-0.354717,-8.294993,-0.018004,-0.137127,0.015375,0.389617,-0.678294,0.094032,3.141379,-0.000176,-0.000012
0.596480,-1.240174,-0.354705,-8.294993,-0.018004,-0.137127,0.015375,0.389648,-0.678208,0.093995,3.141371,-0.000183,-0.000003
0.600516,-1.240187,-0.354682,-8.294992,-0.018004,-0.137127,0.015375,0.389676,-0.678124,0.093961,3.141354,-0.000197,0.000002
0.604489,-1.240194,-0.354670,-8.294992,-0.018004,-0.137127,0.015375,0.389703,-0.678039,0.093922,3.141345,-0.000205,0.000007
0.608529,-1.240208,-0.354645,-8.294992,-0.018004,-0.137127,0.015375,0.389731,-0.677955,0.093886,3.141328,-0.000221,0.000012
0.612516,-1.240214,-0.354635,-8.294991,-0.018005,-0.137127,0.015375,0.389761,-0.677868,0.093850,3.141320,-0.000227,0.000028
0.616524,-1.240214,-0.354635,-8.294991,-0.018005,-0.137127,0.015375,0.389761,-0.677868,0.093850,3.141320,-0.000227,0.000028
0.620502,-2.410220,-0.654623,-15.754991,-0.034005,-0.254127,0.034375,0.389814,-0.677697,0.093770,3.141312,-0.000234,0.000058
0.624460,-2.410253,-0.654564,-15.754990,-0.034006,-0.254128,0.034375,0.389843,-0.677615,0.093738,3.141269,-0.000272,0.000043
0.628485,-2.410228,-0.654610,-15.754991,-0.034005,-0.254127,0.034375,0.389868,-0.677527,0.093696,3.141302,-0.000243,0.000048
0.632496,-2.410225,-0.654615,-15.754991,-0.034005,-0.254127,0.034375,0.389903,-0.677420,0.093651,3.141306,-0.000240,0.000080
0.636482,-2.410225,-0.654615,-15.754991,-0.034005,-0.254127,0.034375,0.389930,-0.677335,0.093619,3.141306,-0.000240,0.000085
0.640480,-2.410225,-0.654615,-15.754991,-0.034005,-0.254127,0.034375,0.389930,-0.677335,0.093619,3.141306,-0.000240,0.000085
0.644477,-2.410214,-0.654634,-15.754992,-0.034005,-0.254127,0.034375,0.389957,-0.677244,0.093581,3.141319,-0.000228,0.000087
0.648453,-2.410214,-0.654634,-15.754992,-0.034005,-0.254127,0.034375,0.389957,-0.677244,0.093581,3.141319,-0.000228,0.000087
0.652477,-2.410182,-0.654691,-15.754993,-0.034004,-0.254127,0.034375,0.390028,-0.676973,0.093478,3.141361,-0.000192,0.000080
0.656476,-3.570180,-1.094694,-23.024993,-0.049004,-0.364127,0.052375,0.390052,-0.676884,0.093449,3.141363,-0.000190,0.000071
0.660450,-3.570183,-1.094689,-23.024992,-0.049004,-0.364127,0.052375,0.390077,-0.676797,0.093419,3.141360,-0.000193,0.000062
0.664482,-3.570183,-1.094689,-23.024992,-0.049004,-0.364127,0.052375,0.390077,-0.676797,0.093419,3.141360,-0.000193,0.000062
0.668485,-3.570198,-1.094662,-23.024992,-0.049004,-0.364127,0.052375,0.390132,-0.676623,0.093366,3.141340,-0.000210,0.000057
0.672505,-3.570204,-1.094651,-23.024991,-0.049004,-0.364127,0.052375,0.390157,-0.676536,0.093338,3.141332,-0.000217,0.000048
0.676509,-3.570216,-1.094630,-23.024991,-0.049005,-0.364127,0.052375,0.390183,-0.676450,0.093316,3.141317,-0.000231,0.000039
0.680486,-3.570219,-1.094624,-23.024991,-0.049005,-0.364127,0.052375,0.390210,-0.676360,0.093294,3.141313,-0.000234,0.000029
0.684515,-3.570212,-1.094637,-23.024991,-0.049005,-0.364127,0.052375,0.390232,-0.676269,0.093268,3.141322,-0.000226,0.000020
0.688515,-3.570209,-1.094642,-23.024991,-0.049005,-0.364127,0.052375,0.390259,-0.676179,0.093250,3.141326,-0.000223,0.000016
0.692517,-3.570206,-1.094646,-23.024991,-0.049004,-0.364127,0.052375,0.390283,-0.676091,0.093231,3.141329,-0.000221,0.000007
0.696514,-3.570200,-1.094658,-23.024992,-0.049004,-0.364127,0.052375,0.390307,-0.676002,0.093212,3.141337,-0.000213,-0.000001
0.700479,-4.640201,-1.154656,-30.834991,-0.074004,-0.475127,0.068375,0.390335,-0.675914,0.093196,3.141336,-0.000214,-0.000005
0.704519,-4.640194,-1.154668,-30.834991,-0.074004,-0.475127,0.068375,0.390358,-0.675825,0.093177,3.141345,-0.000207,-0.000014
0.708490,-4.640189,-1.154677,-30.834992,-0.074004,-0.475127,0.068375,0.390385,-0.675735,0.093164,3.141351,-0.000201,-0.000004
0.712462,-4.640181,-1.154691,-30.834992,-0.074004,-0.475127,0.068375,0.390408,-0.675646,0.093148,3.141361,-0.000192,0.000001
0.716483,-4.640179,-1.154695,-30.834992,-0.074004,-0.475127,0.068375,0.390432,-0.675557,0.093139,3.141365,-0.000190,-0.000028
0.720517,-4.640178,-1.154698,-30.834992,-0.074004,-0.475127,0.068375,0.390463,-0.675446,0.093128,3.141366,-0.000188,0.000004
0.724517,-4.640171,-1.154709,-30.834992,-0.074004,-0.475127,0.068375,0.390486,-0.675357,0.093118,3.141375,-0.000181,0.000009
0.728528,-4.640165,-1.154721,-30.834993,-0.074004,-0.475127,0.068375,0.390512,-0.675266,0.093108,3.141383,-0.000174,0.000018
0.732479,-4.640165,-1.154719,-30.834993,-0.074004,-0.475127,0.068375,0.390537,-0.675179,0.093101,3.141382,-0.000175,0.000023
0.736512,-5.650169,-1.074713,-36.794993,-0.094004,-0.572127,0.080375,0.390560,-0.675095,0.093096,3.141377,-0.000179,0.000030
0.740510,-5.650175,-1.074701,-36.794993,-0.094004,-0.572127,0.080375,0.390587,-0.675011,0.093095,3.141369,-0.000186,0.000035
0.744521,-5.650176,-1.074700,-36.794993,-0.094004,-0.572127,0.080375,0.390611,-0.674928,0.093097,3.141368,-0.000187,0.000042
0.748518,-5.650176,-1.074699,-36.794993,-0.094004,-0.572127,0.080375,0.390633,-0.674848,0.093099,3.141368,-0.000187,0.000045
0.752512,-5.650174,-1.074704,-36.794993,-0.094004,-0.572127,0.080375,0.390657,-0.674765,0.093099,3.141371,-0.000185,0.000045
0.756510,-5.650167,-1.074716,-36.794993,-0.094004,-0.572127,0.080375,0.390680,-0.674681,0.093099,3.141380,-0.000177,0.000052
0.760514,-5.650157,-1.074733,-36.794994,-0.094003,-0.572127,0.080375,0.390703,-0.674597,0.093095,3.141392,-0.000166,0.000053
0.764510,-5.650152,-1.074743,-36.794994,-0.094003,-0.572127,0.080375,0.390726,-0.674514,0.093092,3.141399,-0.000160,0.000053
