timestamp_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,TCP_x_m,TCP_y_m,TCP_z_m,TCP_rx_rad,TCP_ry_rad,TCP_rz_rad
0.064269,0.010027,-0.010046,-0.000001,0.000001,0.000000,-0.000000,0.386024,-0.689909,0.097917,-3.141553,0.000034,0.000034
0.068273,0.000027,-0.000046,-0.000001,0.000001,0.000000,-0.000000,0.386035,-0.689874,0.097900,-3.141553,0.000034,0.000034
0.072276,0.000025,-0.000043,-0.000001,0.000001,0.000000,-0.000000,0.386052,-0.689828,0.097880,-3.141555,0.000032,0.000041
0.076238,0.000034,-0.000058,-0.000001,0.000001,0.000000,-0.000000,0.386066,-0.689775,0.097854,-3.141544,0.000041,0.000039
0.080228,0.000041,-0.000070,-0.000002,0.000001,0.000000,-0.000000,0.386086,-0.689711,0.097825,-3.141535,0.000049,0.000051
0.084284,0.000039,-0.000067,-0.000002,0.000001,0.000000,-0.000000,0.386108,-0.689644,0.097804,-3.141537,0.000047,0.000053
0.088283,0.000042,-0.000072,-0.000002,0.000001,0.000000,-0.000000,0.386132,-0.689570,0.097776,-3.141534,0.000050,0.000052
0.092284,0.000038,-0.000066,-0.000002,0.000001,0.000000,-0.000000,0.386157,-0.689491,0.097753,-3.141538,0.000046,0.000047
0.096283,0.000033,-0.000058,-0.000001,0.000001,0.000000,-0.000000,0.386186,-0.689406,0.097728,-3.141544,0.000041,0.000059
0.100281,0.000037,-0.000064,-0.000001,0.000001,0.000000,-0.000000,0.386212,-0.689318,0.097702,-3.141540,0.000045,0.000057
0.104285,0.000038,-0.000066,-0.000002,0.000001,0.000000,-0.000000,0.386241,-0.689228,0.097679,-3.141538,0.000046,0.000067
0.108250,-0.049962,-0.000066,-0.030002,0.000001,-0.001000,-0.000000,0.386270,-0.689137,0.097664,-3.141538,0.000046,0.000069
0.112253,-0.049957,-0.000076,-0.030002,0.000001,-0.001000,-0.000000,0.386298,-0.689045,0.097643,-3.141531,0.000052,0.000072
0.116237,-0.049946,-0.000093,-0.030002,0.000001,-0.000999,-0.000000,0.386326,-0.688954,0.097622,-3.141518,0.000063,0.000075
0.120246,-0.049943,-0.000100,-0.030003,0.000001,-0.000999,-0.000000,0.386351,-0.688865,0.097605,-3.141513,0.000067,0.000073
0.124267,-0.049939,-0.000107,-0.030003,0.000001,-0.000999,-0.000000,0.386378,-0.688778,0.097589,-3.141508,0.000071,0.000078
0.128268,-0.049938,-0.000107,-0.030003,0.000001,-0.000999,-0.000000,0.386408,-0.688688,0.097574,-3.141508,0.000072,0.000080
0.132264,-0.049939,-0.000107,-0.030003,0.000001,-0.000999,-0.000000,0.386437,-0.688598,0.097558,-3.141508,0.000071,0.000056
0.136226,-0.049971,-0.000051,-0.030001,0.000001,-0.001000,-0.000000,0.386469,-0.688506,0.097549,-3.141549,0.000037,0.000050
0.140273,-0.049942,-0.000101,-0.030003,0.000001,-0.000999,-0.000000,0.386504,-0.688374,0.097523,-3.141512,0.000068,0.000073
0.144254,-0.049950,-0.000087,-0.030002,0.000001,-0.000999,-0.000000,0.386538,-0.688268,0.097510,-3.141522,0.000059,0.000067
0.148267,-0.029958,-0.050072,0.029999,0.001001,-0.001000,-0.001000,0.386574,-0.688158,0.097495,-3.141534,0.000050,0.000065
0.152239,-0.029971,-0.050051,0.029999,0.001001,-0.001000,-0.001000,0.386606,-0.688050,0.097483,-3.141549,0.000037,0.000059
0.156266,-0.029980,-0.050035,0.029999,0.001000,-0.001000,-0.001000,0.386641,-0.687940,0.097467,-3.141561,0.000027,0.000057
0.160269,-0.029990,-0.050018,0.030000,0.001000,-0.001000,-0.001000,0.386673,-0.687832,0.097451,-3.141573,0.000016,0.000051
0.164263,-0.029998,-0.050003,0.030000,0.001000,-0.001000,-0.001000,0.386708,-0.687723,0.097436,-3.141584,0.000007,0.000056
0.168244,-0.030010,-0.049982,0.030001,0.001000,-0.001000,-0.001000,0.386742,-0.687616,0.097424,3.141586,-0.000006,0.000049
0.172268,-0.030004,-0.049993,0.030000,0.001000,-0.001000,-0.001000,0.386776,-0.687505,0.097404,-3.141592,0.000001,0.000054
0.176272,-0.030001,-0.049998,0.030000,0.001000,-0.001000,-0.001000,0.386808,-0.687397,0.097386,-3.141588,0.000004,0.000055
0.180273,-0.029991,-0.050015,0.030000,0.001000,-0.001000,-0.001000,0.386839,-0.687288,0.097366,-3.141575,0.000015,0.000055
0.184226,-0.029983,-0.050031,0.029999,0.001000,-0.001000,-0.001000,0.386872,-0.687176,0.097342,-3.141564,0.000024,0.000054
0.188286,-0.009987,-0.010023,-0.000001,0.000000,0.000000,-0.001000,0.386906,-0.687070,0.097327,-3.141570,0.000019,0.000054
0.192281,-0.009985,-0.010026,-0.000001,0.000000,0.000000,-0.001000,0.386938,-0.686962,0.097307,-3.141568,0.000021,0.000048
0.196261,-0.009993,-0.010013,-0.000000,0.000000,0.000000,-0.001000,0.386972,-0.686856,0.097287,-3.141577,0.000013,0.000042
0.200234,-0.010000,-0.010001,-0.000000,0.000000,0.000000,-0.001000,0.387006,-0.686751,0.097266,-3.141586,0.000006,0.000042
0.204272,-0.010010,-0.009983,0.000000,-0.000000,-0.000000,-0.001000,0.387039,-0.686644,0.097248,3.141586,-0.000006,0.000036
0.208271,-0.010021,-0.009963,0.000001,-0.000000,-0.000000,-0.001000,0.387076,-0.686537,0.097228,3.141572,-0.000018,0.000041
0.212288,-0.010026,-0.009954,0.000001,-0.000001,-0.000000,-0.001000,0.387109,-0.686430,0.097203,3.141565,-0.000023,0.000035
0.216290,-0.010034,-0.009941,0.000001,-0.000001,-0.000000,-0.001000,0.387142,-0.686324,0.097181,3.141555,-0.000032,0.000035
0.220273,-0.010041,-0.009928,0.000002,-0.000001,-0.000000,-0.001000,0.387173,-0.686220,0.097160,3.141546,-0.000040,0.000025
0.224291,-0.010045,-0.009921,-0.019998,-0.000001,-0.000000,-0.001000,0.387206,-0.686114,0.097136,3.141541,-0.000044,0.000025
0.228280,-0.000045,-0.029922,0.000002,0.000999,-0.000000,-0.001000,0.387240,-0.686008,0.097114,3.141541,-0.000044,0.000026
0.232222,-0.000038,-0.029933,0.000002,0.000999,-0.000000,-0.001000,0.387267,-0.685906,0.097085,3.141550,-0.000037,0.000017
0.236229,-0.000028,-0.029951,0.000001,0.000999,-0.000000,-0.001000,0.387297,-0.685806,0.097056,3.141563,-0.000025,0.000022
0.240307,-0.000017,-0.029971,0.000001,0.001000,-0.000000,-0.001000,0.387320,-0.685714,0.097028,3.141577,-0.000013,0.000020
0.244278,-0.000009,-0.029984,0.000000,0.001000,-0.000000,-0.001000,0.387345,-0.685626,0.097001,3.141587,-0.000005,0.000025
0.248278,-0.000006,-0.029989,0.000000,0.001000,-0.000000,-0.001000,0.387370,-0.685542,0.096974,3.141591,-0.000002,0.000025
0.252227,-0.000010,-0.029983,0.000000,0.001000,-0.000000,-0.001000,0.387395,-0.685459,0.096951,3.141586,-0.000006,0.000026
0.256260,-0.000011,-0.029982,0.000000,0.001000,-0.000000,-0.001000,0.387420,-0.685375,0.096925,3.141585,-0.000006,0.000026
0.260265,-0.000011,-0.029981,0.000000,0.001000,-0.000000,-0.001000,0.387445,-0.685292,0.096899,3.141584,-0.000007,0.000027
0.264270,-0.000010,-0.029983,0.000000,0.001000,-0.000000,-0.001000,0.387469,-0.685207,0.096868,3.141586,-0.000006,0.000027
0.268241,0.019957,0.010076,-0.009998,-0.000001,-0.000000,-0.002000,0.387496,-0.685126,0.096846,3.141543,-0.000042,0.000001
0.272224,0.019982,0.010032,-0.009999,-0.000000,-0.000000,-0.002000,0.387520,-0.685036,0.096811,3.141575,-0.000015,0.000026
0.276290,0.019979,0.010037,-0.009999,-0.000000,-0.000000,-0.002000,0.387534,-0.684939,0.096771,3.141571,-0.000018,0.000006
0.280262,0.019973,0.010047,-0.009999,-0.000001,-0.000000,-0.002000,0.387577,-0.684844,0.096745,3.141564,-0.000024,0.000026
0.284257,0.019968,0.010056,-0.009999,-0.000001,-0.000000,-0.002000,0.387604,-0.684759,0.096718,3.141557,-0.000030,0.000025
0.288222,0.019969,0.010054,-0.009999,-0.000001,-0.000000,-0.002000,0.387631,-0.684672,0.096687,3.141559,-0.000029,0.000030
0.292208,0.019969,0.010055,-0.009999,-0.000001,-0.000000,-0.002000,0.387659,-0.684586,0.096661,3.141558,-0.000029,0.000028
0.296280,0.019968,0.010056,-0.009999,-0.000001,-0.000000,-0.002000,0.387683,-0.684502,0.096635,3.141557,-0.000030,0.000021
0.300211,0.019967,0.010059,-0.009999,-0.000001,-0.000000,-0.002000,0.387713,-0.684414,0.096608,3.141556,-0.000032,0.000024
0.304268,0.019967,-0.019942,0.000001,-0.000001,-0.000000,-0.002000,0.387736,-0.684328,0.096575,3.141556,-0.000031,0.000018
0.308269,0.009966,-0.019940,0.010002,-0.000001,-0.000000,-0.002000,0.387763,-0.684242,0.096548,3.141554,-0.000033,0.000016
0.312283,0.009966,-0.019940,0.010002,-0.000001,-0.000000,-0.002000,0.387789,-0.684154,0.096515,3.141555,-0.000032,0.000007
0.316285,0.009961,-0.019932,0.010002,-0.000001,-0.000000,-0.002000,0.387817,-0.684069,0.096490,3.141549,-0.000037,0.000005
0.320257,0.009963,-0.019935,0.010002,-0.000001,-0.000000,-0.002000,0.387843,-0.683982,0.096459,3.141551,-0.000036,0.000004
0.324288,0.009963,-0.019936,0.010002,-0.000001,-0.000000,-0.002000,0.387871,-0.683897,0.096427,3.141552,-0.000035,0.000009
0.328249,0.009960,-0.019930,0.010002,-0.000001,-0.000000,-0.002000,0.387899,-0.683811,0.096396,3.141547,-0.000039,0.000007
0.332241,0.009961,-0.019931,0.010002,-0.000001,-0.000000,-0.002000,0.387926,-0.683726,0.096364,3.141548,-0.000038,0.000005
0.336199,0.009960,-0.019929,0.010002,-0.000001,-0.000000,-0.002000,0.387952,-0.683643,0.096328,3.141547,-0.000039,0.000005
0.340245,0.009962,-0.019934,0.010002,-0.000001,-0.000000,-0.002000,0.387975,-0.683563,0.096290,3.141550,-0.000036,0.000001
0.344238,0.009969,-0.019946,0.010002,-0.000001,-0.000000,-0.002000,0.387999,-0.683479,0.096253,3.141559,-0.000029,0.000002
0.348189,-0.000032,-0.009944,0.000001,-0.000001,-0.000000,-0.002000,0.388020,-0.683402,0.096217,3.141558,-0.000030,-0.000000
0.352195,-0.000026,-0.009955,0.000001,-0.000001,-0.000000,-0.002000,0.388045,-0.683319,0.096178,3.141566,-0.000023,0.000000
0.356194,-0.000022,-0.009961,0.000001,-0.000000,-0.000000,-0.002000,0.388069,-0.683240,0.096142,3.141570,-0.000020,0.000009
0.360189,-0.000026,-0.009954,0.000001,-0.000001,-0.000000,-0.002000,0.388094,-0.683162,0.096109,3.141565,-0.000024,0.000012
0.364186,-0.000031,-0.009945,0.000001,-0.000001,-0.000000,-0.002000,0.388118,-0.683083,0.096074,3.141558,-0.000029,0.000021
0.368220,-0.000033,-0.009942,0.000001,-0.000001,-0.000000,-0.002000,0.388141,-0.683003,0.096037,3.141556,-0.000031,0.000024
0.372232,-0.000028,-0.009951,0.000001,-0.000001,-0.000000,-0.002000,0.388164,-0.682923,0.095995,3.141563,-0.000026,0.000027
0.376194,-0.000029,-0.009949,0.000001,-0.000001,-0.000000,-0.002000,0.388191,-0.682842,0.095960,3.141562,-0.000027,0.000034
0.380191,-0.000019,-0.009966,0.000001,-0.000000,-0.000000,-0.002000,0.388212,-0.682759,0.095919,3.141574,-0.000016,0.000036
0.384209,0.009983,-0.009970,-0.010000,-0.000000,-0.000000,-0.002000,0.388234,-0.682679,0.095881,3.141577,-0.000014,0.000032
0.388234,-0.000011,-0.009981,-0.010000,-0.000000,-0.000000,-0.002000,0.388257,-0.682598,0.095843,3.141585,-0.000007,0.000035
0.392198,-0.000005,-0.009992,-0.010000,-0.000000,-0.000000,-0.002000,0.388280,-0.682518,0.095803,3.141592,-0.000000,0.000031
0.396207,-0.000003,-0.009996,-0.010000,-0.000000,-0.000000,-0.002000,0.388305,-0.682436,0.095765,-3.141590,0.000002,0.000038
0.400198,-0.000003,-0.009994,-0.010000,-0.000000,-0.000000,-0.002000,0.388329,-0.682357,0.095730,-3.141591,0.000001,0.000034
0.404200,-0.000000,-0.009999,-0.010000,-0.000000,-0.000000,-0.002000,0.388361,-0.682255,0.095685,-3.141587,0.000005,0.000036
0.408198,0.000002,-0.010004,-0.010000,0.000000,0.000000,-0.002000,0.388378,-0.682195,0.095656,-3.141584,0.000007,0.000030
0.412197,0.000002,-0.010004,-0.010000,0.000000,0.000000,-0.002000,0.388378,-0.682195,0.095656,-3.141584,0.000007,0.000030
0.416196,0.000008,-0.010015,-0.010001,0.000000,0.000000,-0.002000,0.388406,-0.682094,0.095608,-3.141576,0.000014,0.000028
0.420195,-0.000022,-0.019961,0.000001,-0.000000,-0.000000,-0.002000,0.388455,-0.681954,0.095549,3.141570,-0.000019,-0.000000
0.424194,0.000001,-0.020001,0.010000,0.000000,0.000000,-0.003000,0.388481,-0.681851,0.095500,-3.141586,0.000006,0.000018
0.428195,-0.000011,-0.019981,0.010001,-0.000000,-0.000000,-0.003000,0.388508,-0.681771,0.095470,3.141585,-0.000007,0.000012
0.432194,-0.000013,-0.019977,0.010001,-0.000000,-0.000000,-0.003000,0.388534,-0.681688,0.095431,3.141581,-0.000010,0.000012
0.436355,-0.000021,-0.019963,0.010001,-0.000000,-0.000000,-0.003000,0.388562,-0.681604,0.095399,3.141572,-0.000018,0.000010
0.440198,-0.000021,-0.019963,0.010001,-0.000000,-0.000000,-0.003000,0.388562,-0.681604,0.095399,3.141572,-0.000018,0.000010
0.444200,-0.000023,-0.019960,0.010001,-0.000001,-0.000000,-0.003000,0.388590,-0.681519,0.095362,3.141569,-0.000020,0.000002
0.448199,-0.000026,-0.019954,0.010001,-0.000001,-0.000000,-0.003000,0.388643,-0.681347,0.095288,3.141565,-0.000024,-0.000002
0.452193,-0.000025,-0.019955,0.010001,-0.000001,-0.000000,-0.003000,0.388673,-0.681259,0.095247,3.141566,-0.000023,0.000001
0.456194,-0.000023,-0.019959,0.010001,-0.000001,-0.000000,-0.003000,0.388700,-0.681173,0.095209,3.141568,-0.000021,-0.000008
0.460191,-0.000021,-0.019962,0.010001,-0.000000,-0.000000,-0.003000,0.388730,-0.681086,0.095171,3.141571,-0.000018,-0.000005
0.464189,-0.010016,-0.019972,0.010001,-0.000000,-0.000000,-0.003000,0.388756,-0.680998,0.095130,3.141578,-0.000013,-0.000007
0.468196,-0.010011,-0.019980,0.010001,-0.000000,-0.000000,-0.003000,0.388782,-0.680912,0.095089,3.141584,-0.000007,-0.000002
0.472196,-0.010007,-0.019988,0.010000,-0.000000,-0.000000,-0.003000,0.388812,-0.680824,0.095047,3.141590,-0.000002,0.000001
0.476191,-0.010006,-0.019990,0.010000,-0.000000,-0.000000,-0.003000,0.388839,-0.680739,0.095006,3.141591,-0.000001,0.000005
0.480187,-0.010010,-0.019983,0.010001,-0.000000,-0.000000,-0.003000,0.388867,-0.680654,0.094965,3.141586,-0.000006,0.000010
0.484190,-0.010017,-0.019970,0.010001,-0.000000,-0.000000,-0.003000,0.388895,-0.680570,0.094925,3.141577,-0.000013,0.000022
0.488191,-0.010023,-0.019960,0.010001,-0.000001,-0.000000,-0.003000,0.388922,-0.680485,0.094879,3.141569,-0.000020,0.000027
0.492185,-0.010039,-0.019931,0.010002,-0.000001,-0.000000,-0.003000,0.388954,-0.680399,0.094838,3.141548,-0.000038,0.000036
0.496303,-0.010052,-0.019908,0.010002,-0.000001,-0.000001,-0.003000,0.388983,-0.680316,0.094795,3.141532,-0.000053,0.000048
0.500289,-0.010060,-0.019894,0.010003,-0.000001,-0.000001,-0.003000,0.389012,-0.680233,0.094754,3.141522,-0.000061,0.000053
0.504195,-0.010060,-0.019894,0.010003,-0.000001,-0.000001,-0.003000,0.389012,-0.680233,0.094754,3.141522,-0.000061,0.000053
0.508190,-0.010062,-0.009890,-0.039997,-0.000001,-0.001001,-0.004000,0.389068,-0.680063,0.094674,3.141519,-0.000064,0.000069
0.512230,-0.010062,-0.009890,-0.039997,-0.000001,-0.001001,-0.004000,0.389068,-0.680063,0.094674,3.141519,-0.000064,0.000069
0.516286,-0.010064,-0.009887,-0.039997,-0.000001,-0.001001,-0.004000,0.389094,-0.679978,0.094636,3.141516,-0.000066,0.000074
0.520226,-0.010067,-0.009881,-0.039997,-0.000002,-0.001001,-0.004000,0.389150,-0.679808,0.094562,3.141512,-0.000070,0.000084
0.524281,-0.010067,-0.009881,-0.039997,-0.000002,-0.001001,-0.004000,0.389150,-0.679808,0.094562,3.141512,-0.000070,0.000084
0.528266,-0.010104,-0.009815,-0.039996,-0.000002,-0.001001,-0.004000,0.389182,-0.679729,0.094531,3.141464,-0.000111,0.000055
0.532286,-0.010084,-0.009851,-0.039996,-0.000002,-0.001001,-0.004000,0.389197,-0.679630,0.094478,3.141490,-0.000088,0.000060
0.536277,-0.010095,-0.009832,-0.039996,-0.000002,-0.001001,-0.004000,0.389242,-0.679534,0.094440,3.141477,-0.000100,0.000085
0.540274,-0.010107,-0.009811,-0.039995,-0.000002,-0.001001,-0.004000,0.389273,-0.679447,0.094400,3.141461,-0.000113,0.000081
0.544289,-0.520124,-0.229780,-3.549995,-0.004003,-0.060001,0.004000,0.389327,-0.679271,0.094323,3.141439,-0.000133,0.000069
0.548277,-0.520124,-0.229780,-3.549995,-0.004003,-0.060001,0.004000,0.389327,-0.679271,0.094323,3.141439,-0.000133,0.000069
0.552286,-0.520141,-0.229749,-3.549994,-0.004003,-0.060002,0.004000,0.389355,-0.679187,0.094290,3.141417,-0.000152,0.000060
0.556280,-0.520159,-0.229716,-3.549993,-0.004004,-0.060002,0.004000,0.389386,-0.679100,0.094254,3.141393,-0.000173,0.000056
0.560300,-0.520177,-0.229686,-3.549993,-0.004004,-0.060002,0.004000,0.389413,-0.679015,0.094220,3.141371,-0.000192,0.000047
0.564288,-0.520194,-0.229654,-3.549992,-0.004004,-0.060002,0.004000,0.389468,-0.678841,0.094143,3.141347,-0.000212,0.000035
0.568235,-0.520194,-0.229654,-3.549992,-0.004004,-0.060002,0.004000,0.389468,-0.678841,0.094143,3.141347,-0.000212,0.000035
0.572214,-0.520198,-0.229647,-3.549992,-0.004004,-0.060002,0.004000,0.389498,-0.678753,0.094101,3.141342,-0.000216,0.000031
0.576214,-0.520200,-0.229660,-3.549992,-0.004004,-0.060002,0.004000,0.389525,-0.678664,0.094053,3.141345,-0.000205,0.000027
0.580268,-0.520190,-0.229678,-3.549993,-0.004004,-0.060002,0.004000,0.389548,-0.678574,0.094005,3.141359,-0.000193,0.000025
0.584218,-0.520180,-0.229695,-3.549993,-0.004004,-0.060002,0.004000,0.389575,-0.678483,0.093957,3.141371,-0.000183,0.000014
0.588233,-1.590182,-0.469693,-11.409993,-0.025004,-0.183002,0.022000,0.389600,-0.678397,0.093911,3.141370,-0.000184,0.000006
0.592253,-1.590193,-0.469673,-11.409992,-0.025004,-0.183002,0.022000,0.389631,-0.678310,0.093873,3.141355,-0.000196,0.000008
0.596268,-1.590205,-0.469651,-11.409992,-0.025004,-0.183002,0.022000,0.389659,-0.678226,0.093831,3.141339,-0.000210,0.000013
0.600277,-1.590222,-0.469621,-11.409991,-0.025005,-0.183002,0.022000,0.389689,-0.678140,0.093789,3.141317,-0.000229,0.000023
0.604232,-1.590238,-0.469592,-11.409990,-0.025005,-0.183003,0.022000,0.389716,-0.678055,0.093749,3.141297,-0.000247,0.000027
0.608221,-1.590249,-0.469573,-11.409990,-0.025005,-0.183003,0.022000,0.389750,-0.677946,0.093693,3.141283,-0.000260,0.000039
0.612234,-1.590253,-0.469564,-11.409990,-0.025006,-0.183003,0.022000,0.389760,-0.677867,0.093650,3.141277,-0.000265,0.000022
0.616205,-1.590254,-0.469563,-11.409990,-0.025006,-0.183003,0.022000,0.389803,-0.677769,0.093606,3.141276,-0.000266,0.000053
0.620240,-1.590252,-0.469568,-11.409990,-0.025005,-0.183003,0.022000,0.389813,-0.677691,0.093560,3.141279,-0.000263,0.000036
0.624246,-1.800245,-0.559579,-13.179990,-0.029005,-0.208003,0.027000,0.389856,-0.677592,0.093514,3.141287,-0.000256,0.000068
0.628236,-2.880241,-0.929587,-20.609991,-0.043005,-0.318003,0.044000,0.389883,-0.677507,0.093471,3.141293,-0.000251,0.000079
0.632235,-2.880236,-0.929595,-20.609991,-0.043005,-0.318003,0.044000,0.389911,-0.677419,0.093430,3.141299,-0.000246,0.000089
0.636231,-2.880229,-0.929608,-20.609991,-0.043005,-0.318002,0.044000,0.389934,-0.677333,0.093385,3.141308,-0.000238,0.000089
0.640237,-2.880224,-0.929616,-20.609992,-0.043005,-0.318002,0.044000,0.389959,-0.677247,0.093344,3.141314,-0.000232,0.000094
0.644232,-2.880215,-0.929633,-20.609992,-0.043005,-0.318002,0.044000,0.389980,-0.677160,0.093303,3.141326,-0.000222,0.000094
0.648232,-2.880210,-0.929641,-20.609992,-0.043005,-0.318002,0.044000,0.390000,-0.677077,0.093262,3.141332,-0.000217,0.000084
0.652221,-2.880207,-0.929647,-20.609992,-0.043004,-0.318002,0.044000,0.390022,-0.676992,0.093227,3.141337,-0.000213,0.000084
0.656229,-2.880214,-0.929633,-20.609992,-0.043005,-0.318002,0.044000,0.390047,-0.676909,0.093196,3.141327,-0.000222,0.000078
0.660220,-2.880220,-0.929623,-20.609992,-0.043005,-0.318002,0.044000,0.390070,-0.676826,0.093159,3.141319,-0.000228,0.000078
0.664227,-2.880235,-0.929596,-20.609991,-0.043005,-0.318003,0.044000,0.390096,-0.676745,0.093131,3.141300,-0.000245,0.000065
0.668232,-4.380240,-1.279587,-30.419990,-0.069005,-0.461003,0.068000,0.390120,-0.676662,0.093096,3.141294,-0.000251,0.000059
0.672223,-4.380245,-1.279578,-30.419990,-0.069005,-0.461003,0.068000,0.390141,-0.676581,0.093061,3.141287,-0.000256,0.000048
0.676306,-4.380252,-1.279566,-30.419990,-0.069005,-0.461003,0.068000,0.390167,-0.676495,0.093031,3.141278,-0.000264,0.000039
0.680306,-4.380250,-1.279568,-30.419990,-0.069005,-0.461003,0.068000,0.390190,-0.676411,0.093001,3.141280,-0.000263,0.000026
0.684225,-4.380250,-1.279568,-30.419990,-0.069005,-0.461003,0.068000,0.390190,-0.676411,0.093001,3.141280,-0.000263,0.000026
0.688230,-4.380238,-1.279606,-30.419991,-0.069005,-0.461003,0.068000,0.390233,-0.676239,0.092941,3.141301,-0.000236,0.000013
0.692305,-4.380229,-1.279623,-30.419991,-0.069005,-0.461002,0.068000,0.390255,-0.676154,0.092919,3.141313,-0.000225,0.000000
0.696274,-4.380220,-1.279640,-30.419992,-0.069005,-0.461002,0.068000,0.390277,-0.676069,0.092897,3.141325,-0.000215,-0.000006
0.700190,-4.380216,-1.279646,-30.419992,-0.069004,-0.461002,0.068000,0.390300,-0.675985,0.092881,3.141330,-0.000211,-0.000012
0.704296,-5.440208,-1.269660,-39.359993,-0.092004,-0.577002,0.082000,0.390325,-0.675898,0.092865,3.141340,-0.000202,-0.000014
0.708289,-5.440205,-1.269665,-39.359993,-0.092004,-0.577002,0.082000,0.390347,-0.675813,0.092856,3.141344,-0.000199,-0.000021
0.712281,-5.440207,-1.269662,-39.359993,-0.092004,-0.577002,0.082000,0.390371,-0.675730,0.092856,3.141342,-0.000201,-0.000020
0.716227,-5.440200,-1.269674,-39.359993,-0.092004,-0.577002,0.082000,0.390392,-0.675644,0.092855,3.141350,-0.000193,-0.000020
0.720284,-5.440189,-1.269694,-39.359994,-0.092004,-0.577002,0.082000,0.390415,-0.675555,0.092855,3.141364,-0.000181,-0.000015
0.724289,-5.440185,-1.269702,-39.359994,-0.092004,-0.577002,0.082000,0.390438,-0.675470,0.092860,3.141371,-0.000175,-0.000008
0.728269,-5.440178,-1.269714,-39.359994,-0.092004,-0.577002,0.082000,0.390459,-0.675385,0.092859,3.141379,-0.000168,-0.000007
0.732234,-5.440171,-1.269726,-39.359995,-0.092003,-0.577002,0.082000,0.390481,-0.675299,0.092859,3.141388,-0.000161,-0.000000
0.736228,-5.440168,-1.269731,-39.359995,-0.092003,-0.577002,0.082000,0.390504,-0.675216,0.092859,3.141392,-0.000157,0.000007
0.740259,-5.440167,-1.269733,-39.359995,-0.092003,-0.577002,0.082000,0.390529,-0.675134,0.092865,3.141393,-0.000156,0.000014
0.744262,-5.440165,-1.269738,-39.359995,-0.092003,-0.577002,0.082000,0.390553,-0.675051,0.092873,3.141396,-0.000153,0.000021
0.748270,-6.390160,-0.989746,-45.559996,-0.112003,-0.667002,0.091000,0.390578,-0.674969,0.092886,3.141402,-0.000148,0.000028
0.752254,-6.390170,-0.989728,-45.559995,-0.112003,-0.667002,0.091000,0.390604,-0.674889,0.092905,3.141389,-0.000160,0.000002
0.756288,-6.390143,-0.989776,-45.559996,-0.112003,-0.667002,0.091000,0.390615,-0.674791,0.092921,3.141424,-0.000129,0.000009
0.760278,-6.390126,-0.989791,-45.559997,-0.112003,-0.667001,0.091000,0.390639,-0.674708,0.092936,3.141441,-0.000123,0.000016
0.764276,-6.390113,-0.989814,-45.559997,-0.112002,-0.667001,0.091000,0.390677,-0.674615,0.092949,3.141458,-0.000109,0.000039
